epoch,d_real_auth_acc,d_real_class_acc,d_fake_auth_acc,d_fake_class_acc,g_auth_acc,g_class_acc
1640,0.9921875,0.421875,1.0,0.2578125,0.9765625,0.3203125
1641,1.0,0.484375,0.9765625,0.2421875,0.953125,0.2734375
1642,0.9609375,0.5078125,0.96875,0.2578125,0.90625,0.328125
1643,0.9921875,0.5390625,0.9765625,0.265625,0.9375,0.3671875
1644,0.9765625,0.546875,0.9921875,0.2265625,0.875,0.3359375
1645,0.96875,0.546875,0.96875,0.265625,0.8828125,0.34375
1646,0.984375,0.5234375,0.8984375,0.265625,0.90625,0.328125
1647,0.9609375,0.4453125,0.9921875,0.2578125,0.9609375,0.3359375
1648,0.9609375,0.5,0.9375,0.234375,0.96875,0.21875
1649,0.9765625,0.5625,0.984375,0.2734375,0.9921875,0.265625
1650,0.984375,0.4921875,0.9921875,0.2109375,0.9609375,0.265625
1651,1.0,0.515625,0.9453125,0.234375,0.9609375,0.328125
1652,0.9765625,0.578125,0.9765625,0.25,0.828125,0.3203125
1653,0.96875,0.6015625,0.8671875,0.34375,0.578125,0.25
1654,0.8359375,0.5546875,0.828125,0.3125,0.4375,0.1796875
1655,0.859375,0.4765625,0.578125,0.234375,0.15625,0.203125
1656,0.5625,0.453125,0.9921875,0.2109375,0.9765625,0.1796875
1657,0.8671875,0.4765625,0.96875,0.3203125,1.0,0.2265625
1658,0.9609375,0.5390625,0.9296875,0.2265625,0.9765625,0.21875
1659,0.9765625,0.484375,0.9765625,0.2890625,0.9453125,0.25
1660,0.9296875,0.46875,0.953125,0.2734375,0.9375,0.25
1661,0.984375,0.4375,0.953125,0.328125,0.953125,0.203125
1662,0.96875,0.515625,0.984375,0.28125,0.9609375,0.1796875
1663,0.8984375,0.5,0.96875,0.25,0.9921875,0.171875
1664,0.9140625,0.5234375,0.953125,0.28125,0.9765625,0.3125
1665,0.984375,0.5625,0.9921875,0.3359375,0.96875,0.203125
1666,0.96875,0.5546875,0.984375,0.3125,0.9921875,0.2578125
1667,0.9609375,0.5859375,0.9609375,0.2265625,0.9296875,0.234375
1668,0.984375,0.5859375,1.0,0.2890625,0.9765625,0.234375
1669,0.9921875,0.5390625,1.0,0.34375,0.96875,0.3125
1670,0.96875,0.5625,0.90625,0.3203125,0.265625,0.234375
1671,0.96875,0.5234375,0.9296875,0.296875,0.28125,0.3203125
1672,0.7734375,0.4765625,0.9453125,0.1796875,0.8203125,0.15625
1673,0.9453125,0.484375,0.9609375,0.265625,0.0703125,0.1875
1674,0.96875,0.4609375,0.9921875,0.265625,0.8359375,0.171875
1675,0.9609375,0.515625,1.0,0.2578125,0.9296875,0.2109375
1676,0.96875,0.5,0.984375,0.234375,0.859375,0.2578125
1677,0.9921875,0.5234375,1.0,0.203125,0.984375,0.171875
1678,1.0,0.46875,0.9921875,0.2109375,0.9453125,0.171875
1679,0.9765625,0.5078125,1.0,0.2421875,1.0,0.140625
1680,0.96875,0.5390625,0.9921875,0.234375,0.96875,0.15625
1681,1.0,0.4375,0.9765625,0.2421875,0.75,0.1953125
1682,0.984375,0.484375,0.984375,0.3203125,0.96875,0.1875
1683,0.9765625,0.421875,0.984375,0.265625,0.90625,0.1875
1684,0.9765625,0.53125,1.0,0.2578125,0.9453125,0.1953125
1685,1.0,0.4765625,1.0,0.3203125,1.0,0.21875
1686,0.9921875,0.53125,0.984375,0.234375,0.7890625,0.203125
1687,0.9609375,0.5234375,1.0,0.28125,0.953125,0.2109375
1688,0.96875,0.5,0.9921875,0.2734375,1.0,0.1796875
1689,1.0,0.5546875,1.0,0.3046875,1.0,0.203125
1690,0.9921875,0.5234375,0.9921875,0.3515625,1.0,0.1796875
1691,1.0,0.546875,1.0,0.25,0.9921875,0.2421875
1692,0.9921875,0.578125,1.0,0.3359375,0.96875,0.21875
1693,1.0,0.5546875,1.0,0.296875,0.9453125,0.1640625
1694,1.0,0.578125,0.9921875,0.3046875,0.9765625,0.171875
1695,1.0,0.5703125,0.9921875,0.1953125,0.3046875,0.15625
1696,0.984375,0.546875,0.984375,0.125,0.09375,0.1796875
1697,0.9453125,0.421875,0.90625,0.1796875,0.0,0.1640625
1698,0.9453125,0.5234375,1.0,0.1953125,0.0,0.171875
1699,0.9453125,0.4453125,1.0,0.203125,0.0,0.140625
1700,0.9765625,0.4921875,1.0,0.2421875,0.1328125,0.203125
1701,1.0,0.5859375,0.9609375,0.3125,0.03125,0.1796875
1702,0.9921875,0.4609375,1.0,0.25,0.0625,0.1640625
1703,0.9765625,0.546875,1.0,0.2421875,0.515625,0.1953125
1704,0.9921875,0.5078125,1.0,0.2421875,0.140625,0.1328125
1705,0.984375,0.5390625,1.0,0.234375,0.3046875,0.1484375
1706,1.0,0.4765625,1.0,0.234375,0.8359375,0.2265625
1707,0.9921875,0.5546875,1.0,0.1953125,0.3984375,0.1484375
1708,0.9921875,0.53125,1.0,0.1953125,0.4140625,0.1796875
1709,0.9921875,0.6015625,1.0,0.2265625,0.03125,0.203125
1710,0.984375,0.5,1.0,0.234375,0.0078125,0.1796875
1711,0.9921875,0.4921875,1.0,0.296875,0.0703125,0.171875
1712,0.9921875,0.5546875,0.9765625,0.203125,0.0078125,0.1640625
1713,0.984375,0.5625,1.0,0.125,0.0,0.1796875
1714,0.96875,0.5234375,0.9921875,0.1484375,0.0,0.1171875
1715,0.953125,0.5390625,1.0,0.2109375,0.0,0.1328125
1716,1.0,0.578125,1.0,0.1640625,0.0,0.109375
1717,0.9921875,0.5625,1.0,0.2578125,0.0,0.1640625
1718,0.984375,0.4765625,1.0,0.0859375,0.0078125,0.140625
1719,0.9921875,0.5,1.0,0.203125,0.0,0.09375
1720,0.9921875,0.5,1.0,0.1640625,0.0,0.234375
1721,1.0,0.5234375,1.0,0.171875,0.0,0.09375
1722,0.9921875,0.4609375,0.984375,0.1953125,0.0,0.1796875
1723,1.0,0.4921875,1.0,0.1875,0.0,0.125
1724,0.96875,0.53125,1.0,0.2265625,0.0,0.0625
1725,1.0,0.5390625,1.0,0.1640625,0.0,0.125
1726,1.0,0.5859375,1.0,0.1328125,0.0,0.1484375
1727,0.9765625,0.4453125,1.0,0.15625,0.0,0.1015625
1728,0.9921875,0.5625,1.0,0.109375,0.0078125,0.1015625
1729,0.9921875,0.4453125,1.0,0.109375,0.0,0.1484375
1730,1.0,0.5,1.0,0.1796875,0.0078125,0.125
1731,1.0,0.4140625,0.9609375,0.140625,0.0,0.0703125
1732,0.96875,0.5078125,1.0,0.15625,0.0,0.15625
1733,0.9765625,0.46875,0.9921875,0.1875,0.0,0.09375
1734,0.9921875,0.46875,0.96875,0.140625,0.0,0.1015625
1735,0.921875,0.4609375,1.0,0.1171875,0.0,0.140625
1736,0.9453125,0.46875,1.0,0.1640625,0.0,0.1328125
1737,0.9921875,0.46875,0.9921875,0.1640625,0.0,0.109375
1738,0.984375,0.53125,1.0,0.109375,0.0,0.1640625
1739,0.9765625,0.5234375,1.0,0.125,0.0,0.1015625
1740,0.9921875,0.5078125,1.0,0.1171875,0.0,0.171875
1741,1.0,0.546875,1.0,0.1171875,0.0,0.0859375
1742,0.984375,0.5078125,1.0,0.140625,0.0,0.09375
1743,0.984375,0.5390625,1.0,0.125,0.0,0.109375
1744,1.0,0.546875,1.0,0.0703125,0.0,0.1171875
1745,0.9921875,0.484375,1.0,0.09375,0.0,0.0859375
1746,0.96875,0.5078125,1.0,0.125,0.0078125,0.1171875
1747,1.0,0.6171875,1.0,0.109375,0.0,0.0703125
1748,0.9921875,0.5,1.0,0.1171875,0.0,0.078125
1749,0.9921875,0.515625,1.0,0.125,0.0,0.109375
1750,1.0,0.5625,1.0,0.125,0.0,0.15625
1751,1.0,0.546875,1.0,0.078125,0.0,0.125
1752,1.0,0.484375,1.0,0.09375,0.0,0.09375
1753,0.984375,0.4765625,1.0,0.109375,0.0,0.203125
1754,0.9921875,0.5703125,1.0,0.0859375,0.03125,0.2109375
1755,1.0,0.5078125,0.9765625,0.1796875,0.0,0.1328125
1756,0.96875,0.5078125,1.0,0.0859375,0.15625,0.15625
1757,0.953125,0.484375,0.8203125,0.09375,0.0,0.1328125
1758,0.953125,0.5390625,1.0,0.15625,0.0625,0.21875
1759,0.890625,0.4296875,0.9375,0.046875,0.6484375,0.171875
1760,0.90625,0.4375,1.0,0.125,0.7734375,0.1640625
1761,0.953125,0.484375,0.9921875,0.1015625,0.8046875,0.1875
1762,0.9921875,0.453125,0.9921875,0.21875,0.8125,0.2109375
1763,0.9765625,0.4375,0.9921875,0.125,0.609375,0.1796875
1764,0.984375,0.5546875,1.0,0.109375,0.78125,0.1796875
1765,0.96875,0.5234375,0.7265625,0.171875,0.4140625,0.1796875
1766,0.9375,0.5078125,1.0,0.140625,0.9296875,0.171875
1767,0.90625,0.4921875,0.296875,0.15625,0.921875,0.0859375
1768,0.7265625,0.5,0.9921875,0.125,0.9765625,0.078125
1769,0.8359375,0.4765625,0.984375,0.1953125,1.0,0.1484375
1770,0.9609375,0.421875,0.9609375,0.125,1.0,0.1875
1771,0.9453125,0.4765625,0.984375,0.140625,1.0,0.15625
1772,0.9765625,0.4140625,1.0,0.1640625,1.0,0.15625
1773,0.984375,0.484375,1.0,0.1875,0.9921875,0.1796875
1774,1.0,0.4609375,1.0,0.1328125,1.0,0.171875
1775,0.9921875,0.5078125,1.0,0.1796875,0.9921875,0.1875
1776,1.0,0.4765625,1.0,0.1796875,0.9921875,0.171875
1777,1.0,0.5390625,1.0,0.1953125,1.0,0.1796875
1778,1.0,0.5234375,1.0,0.25,1.0,0.1796875
1779,1.0,0.546875,1.0,0.1640625,0.984375,0.21875
1780,1.0,0.5234375,1.0,0.1484375,1.0,0.171875
1781,1.0,0.515625,0.9921875,0.21875,0.9921875,0.21875
1782,1.0,0.4296875,1.0,0.1484375,0.9765625,0.2265625
1783,1.0,0.5703125,1.0,0.21875,1.0,0.1796875
1784,1.0,0.5234375,0.96875,0.2734375,1.0,0.203125
1785,1.0,0.453125,1.0,0.2421875,0.9921875,0.1796875
1786,1.0,0.515625,1.0,0.2890625,1.0,0.25
1787,1.0,0.515625,1.0,0.1875,0.90625,0.2578125
1788,0.984375,0.5390625,0.9921875,0.1640625,0.9375,0.2421875
1789,0.9921875,0.453125,0.8515625,0.2265625,0.8984375,0.21875
1790,0.890625,0.4765625,0.7421875,0.21875,0.953125,0.25
1791,0.828125,0.5234375,0.9296875,0.1640625,0.9921875,0.2265625
1792,0.9453125,0.515625,0.8203125,0.234375,0.9921875,0.171875
1793,0.890625,0.578125,0.984375,0.21875,0.9765625,0.1796875
1794,0.921875,0.5859375,0.828125,0.296875,0.9765625,0.15625
1795,0.953125,0.5390625,0.9921875,0.21875,0.9453125,0.2734375
1796,0.984375,0.453125,0.671875,0.2890625,0.7265625,0.234375
1797,0.7265625,0.578125,0.828125,0.265625,0.9453125,0.171875
1798,0.890625,0.4765625,0.890625,0.1953125,0.9140625,0.203125
1799,0.90625,0.4375,0.90625,0.1953125,0.921875,0.265625
1800,0.90625,0.515625,0.7890625,0.234375,0.796875,0.203125
1801,0.828125,0.5,0.875,0.2265625,0.8046875,0.234375
1802,0.875,0.5234375,0.9921875,0.3046875,0.9921875,0.234375
1803,0.9765625,0.515625,0.9296875,0.2421875,0.8828125,0.2265625
1804,0.96875,0.546875,0.9609375,0.25,0.9765625,0.2109375
1805,0.9609375,0.5078125,0.8671875,0.2578125,0.4453125,0.21875
1806,0.8515625,0.484375,0.9140625,0.2109375,0.03125,0.1640625
1807,0.8984375,0.4921875,1.0,0.265625,0.90625,0.21875
1808,0.9765625,0.453125,0.90625,0.171875,0.0,0.1875
1809,0.9375,0.578125,1.0,0.1875,0.09375,0.1640625
1810,0.9140625,0.4140625,0.9765625,0.21875,0.4296875,0.1640625
1811,0.9765625,0.5859375,1.0,0.1484375,0.8984375,0.1171875
1812,0.9296875,0.5703125,1.0,0.203125,1.0,0.1640625
1813,0.9921875,0.4375,1.0,0.125,0.234375,0.125
1814,0.9453125,0.5234375,1.0,0.1171875,0.8359375,0.109375
1815,0.9453125,0.5703125,0.9765625,0.1796875,0.5859375,0.15625
1816,0.9609375,0.453125,1.0,0.25,0.9921875,0.078125
1817,0.9765625,0.53125,1.0,0.1875,0.9765625,0.140625
1818,0.9921875,0.5078125,1.0,0.1953125,0.9375,0.1640625
1819,0.984375,0.4609375,1.0,0.1328125,1.0,0.0859375
1820,0.9921875,0.5,1.0,0.1171875,0.7890625,0.171875
1821,0.9921875,0.4921875,1.0,0.171875,0.796875,0.1640625
1822,0.9609375,0.4921875,0.984375,0.203125,0.1328125,0.1875
1823,0.953125,0.53125,0.9921875,0.171875,0.203125,0.1796875
1824,0.984375,0.453125,1.0,0.2265625,0.546875,0.1015625
1825,0.9921875,0.53125,0.9765625,0.140625,0.09375,0.1484375
1826,0.9609375,0.4609375,1.0,0.1640625,0.3515625,0.1171875
1827,0.9765625,0.4921875,1.0,0.1953125,0.9375,0.1171875
1828,0.9765625,0.4921875,0.9921875,0.1953125,0.8359375,0.1640625
1829,0.9765625,0.5390625,1.0,0.1875,1.0,0.125
1830,0.9921875,0.4921875,1.0,0.25,1.0,0.125
1831,1.0,0.46875,0.8828125,0.1328125,0.0078125,0.1875
1832,0.953125,0.5078125,1.0,0.1875,0.0,0.1640625
1833,0.9375,0.5546875,1.0,0.1875,0.4453125,0.171875
1834,0.96875,0.5234375,0.984375,0.1640625,0.3984375,0.2109375
1835,0.9921875,0.5859375,0.9921875,0.1875,0.140625,0.125
1836,1.0,0.5234375,1.0,0.1484375,0.03125,0.140625
1837,0.9296875,0.3984375,0.9921875,0.1484375,0.3125,0.1171875
1838,0.96875,0.53125,0.984375,0.2265625,0.5703125,0.078125
1839,0.96875,0.6015625,1.0,0.234375,0.28125,0.1328125
1840,1.0,0.4921875,1.0,0.2734375,0.15625,0.0625
1841,0.9921875,0.59375,1.0,0.2421875,0.3359375,0.1484375
1842,0.984375,0.53125,0.9921875,0.234375,0.0703125,0.1796875
1843,0.96875,0.5,1.0,0.1640625,0.453125,0.1875
1844,0.9140625,0.4921875,0.5390625,0.140625,0.0,0.1484375
1845,0.9140625,0.515625,1.0,0.21875,0.0,0.109375
1846,0.8828125,0.515625,1.0,0.1640625,0.140625,0.1484375
1847,0.9375,0.5625,0.984375,0.1640625,1.0,0.125
1848,0.9609375,0.546875,1.0,0.171875,1.0,0.1953125
1849,0.96875,0.515625,1.0,0.203125,1.0,0.1640625
1850,0.9296875,0.4765625,0.9921875,0.203125,1.0,0.1328125
1851,1.0,0.484375,1.0,0.2265625,0.9609375,0.1328125
1852,0.9453125,0.5390625,0.9921875,0.203125,0.9921875,0.15625
1853,0.9375,0.578125,1.0,0.1796875,1.0,0.1640625
1854,0.984375,0.5390625,0.9921875,0.2109375,0.9609375,0.1640625
1855,0.984375,0.4921875,1.0,0.2265625,0.9765625,0.203125
1856,0.96875,0.5234375,1.0,0.265625,0.9765625,0.2265625
1857,0.984375,0.546875,1.0,0.171875,0.984375,0.1875
1858,0.984375,0.5,0.984375,0.2421875,0.96875,0.21875
1859,1.0,0.484375,1.0,0.21875,0.9140625,0.2109375
1860,0.9765625,0.46875,0.96875,0.203125,0.71875,0.203125
1861,0.9765625,0.53125,0.984375,0.171875,0.953125,0.21875
1862,0.9609375,0.4921875,0.9765625,0.265625,0.6953125,0.0859375
1863,0.96875,0.5859375,1.0,0.2578125,0.9453125,0.1875
1864,0.9765625,0.46875,0.7734375,0.25,0.0234375,0.171875
1865,0.84375,0.53125,1.0,0.171875,0.9296875,0.1640625
1866,0.890625,0.5078125,0.828125,0.171875,0.4921875,0.078125
1867,0.9375,0.5390625,0.9921875,0.2890625,0.6953125,0.1953125
1868,0.984375,0.5234375,0.78125,0.1953125,0.9140625,0.2109375
1869,0.890625,0.46875,0.9140625,0.2265625,0.5546875,0.203125
1870,0.9140625,0.5703125,0.9375,0.2109375,0.078125,0.2734375
1871,0.953125,0.5,0.9140625,0.1796875,0.0,0.2578125
1872,0.953125,0.53125,1.0,0.171875,0.0,0.1875
1873,0.90625,0.515625,0.921875,0.15625,0.0078125,0.1484375
1874,0.921875,0.4453125,1.0,0.15625,0.09375,0.09375
1875,0.9375,0.4765625,0.9921875,0.140625,0.0,0.1796875
1876,0.9375,0.5078125,1.0,0.109375,0.0,0.1640625
1877,0.96875,0.53125,1.0,0.1484375,0.0,0.125
1878,0.96875,0.5,1.0,0.1328125,0.0078125,0.078125
1879,0.9921875,0.59375,0.953125,0.1640625,0.0,0.09375
1880,0.921875,0.4765625,0.9921875,0.1796875,0.0078125,0.1328125
1881,0.9765625,0.5078125,0.8828125,0.2578125,0.0,0.109375
1882,0.9453125,0.515625,0.984375,0.3359375,0.0,0.15625
1883,0.9453125,0.5234375,0.7890625,0.2109375,0.0,0.2578125
1884,0.8515625,0.4921875,0.9296875,0.2265625,0.0078125,0.125
1885,0.9453125,0.4921875,0.921875,0.140625,0.3359375,0.109375
1886,0.8046875,0.5546875,0.984375,0.21875,0.921875,0.125
1887,0.9921875,0.515625,0.9921875,0.171875,0.75,0.0703125
1888,0.9609375,0.46875,0.9921875,0.15625,0.7890625,0.109375
1889,0.8671875,0.546875,0.9921875,0.15625,0.9296875,0.1328125
1890,0.984375,0.484375,1.0,0.1796875,0.96875,0.109375
1891,0.9921875,0.6015625,1.0,0.109375,0.9921875,0.09375
1892,0.984375,0.5703125,1.0,0.140625,0.9609375,0.0859375
1893,0.9609375,0.4453125,0.9921875,0.15625,0.8828125,0.1015625
1894,0.9765625,0.578125,1.0,0.140625,0.9609375,0.15625
1895,0.96875,0.4921875,1.0,0.1484375,1.0,0.1796875
1896,0.9921875,0.5859375,1.0,0.171875,1.0,0.0859375
1897,1.0,0.4609375,1.0,0.21875,0.9375,0.2265625
1898,0.984375,0.5078125,1.0,0.1640625,0.9921875,0.2421875
1899,0.9921875,0.5078125,1.0,0.1953125,1.0,0.1328125
1900,1.0,0.5234375,1.0,0.1953125,0.9921875,0.1640625
1901,1.0,0.5,1.0,0.25,0.9921875,0.1875
1902,0.9921875,0.546875,1.0,0.2265625,0.9921875,0.140625
1903,1.0,0.5703125,1.0,0.171875,0.9375,0.203125
1904,1.0,0.5078125,1.0,0.15625,1.0,0.1875
1905,0.9609375,0.484375,0.9921875,0.1015625,1.0,0.265625
1906,0.9921875,0.4140625,1.0,0.1953125,1.0,0.1484375
1907,1.0,0.5546875,1.0,0.3046875,0.9921875,0.1875
1908,1.0,0.546875,1.0,0.1640625,0.515625,0.1640625
1909,0.9921875,0.609375,1.0,0.1875,1.0,0.171875
1910,1.0,0.5390625,0.984375,0.1640625,0.921875,0.1640625
1911,0.9921875,0.5625,1.0,0.28125,1.0,0.15625
1912,0.984375,0.5078125,1.0,0.1640625,0.9765625,0.2109375
1913,0.9921875,0.453125,1.0,0.203125,0.9453125,0.234375
1914,0.9765625,0.4765625,1.0,0.1796875,1.0,0.1484375
1915,0.9921875,0.46875,0.9921875,0.2109375,1.0,0.171875
1916,1.0,0.4609375,1.0,0.2109375,1.0,0.1875
1917,1.0,0.5078125,1.0,0.28125,0.9921875,0.1796875
1918,0.9921875,0.5625,1.0,0.171875,1.0,0.2265625
1919,1.0,0.59375,0.984375,0.2578125,0.6015625,0.203125
1920,1.0,0.4609375,1.0,0.1484375,0.71875,0.15625
1921,0.953125,0.5703125,0.5390625,0.21875,0.1640625,0.171875
1922,0.859375,0.53125,0.9921875,0.2109375,0.4921875,0.1640625
1923,0.8828125,0.5703125,0.40625,0.28125,0.109375,0.1875
1924,0.78125,0.5546875,1.0,0.1953125,0.0078125,0.1796875
1925,0.8671875,0.4140625,0.9296875,0.125,0.078125,0.171875
1926,0.9765625,0.4375,0.8046875,0.265625,0.0078125,0.1484375
1927,0.890625,0.4921875,1.0,0.1953125,0.015625,0.125
1928,0.8828125,0.484375,0.9609375,0.2421875,0.015625,0.1640625
1929,0.8515625,0.4453125,0.984375,0.125,0.0078125,0.125
1930,0.9453125,0.4140625,1.0,0.1953125,0.0078125,0.1328125
1931,0.9765625,0.46875,0.9921875,0.2421875,0.0078125,0.1875
1932,0.9375,0.515625,0.734375,0.1328125,0.0,0.1171875
1933,0.8984375,0.484375,1.0,0.1875,0.0,0.140625
1934,0.8984375,0.5625,1.0,0.171875,0.0,0.1640625
1935,0.9453125,0.5234375,0.84375,0.1484375,0.0,0.203125
1936,0.890625,0.46875,1.0,0.109375,0.0,0.1015625
1937,0.8984375,0.5390625,1.0,0.2109375,0.0,0.109375
1938,0.9453125,0.4453125,0.890625,0.203125,0.0,0.1875
1939,0.9140625,0.5390625,1.0,0.1875,0.0,0.140625
1940,0.875,0.5234375,1.0,0.21875,0.0625,0.1484375
1941,0.9609375,0.515625,0.984375,0.2109375,0.0546875,0.15625
1942,0.9609375,0.5234375,1.0,0.125,0.0625,0.125
1943,0.9453125,0.421875,1.0,0.1953125,0.5078125,0.15625
1944,0.9921875,0.46875,1.0,0.25,0.7734375,0.1328125
1945,0.9921875,0.5234375,1.0,0.1796875,0.5078125,0.109375
1946,0.9921875,0.5625,1.0,0.1953125,0.3359375,0.171875
1947,0.984375,0.5234375,0.96875,0.25,0.0625,0.1015625
1948,0.96875,0.5078125,0.9921875,0.140625,0.0078125,0.125
1949,0.9921875,0.6015625,0.984375,0.2421875,0.0,0.1015625
1950,0.9609375,0.5859375,0.8125,0.21875,0.0,0.109375
1951,0.953125,0.5078125,1.0,0.1875,0.0390625,0.078125
1952,0.921875,0.5390625,0.0390625,0.1484375,0.0,0.1640625
1953,0.828125,0.5390625,1.0,0.1171875,0.0,0.1640625
1954,0.640625,0.484375,1.0,0.140625,0.0,0.1875
1955,0.7734375,0.4765625,0.9375,0.09375,0.5,0.1328125
1956,0.8125,0.515625,0.8984375,0.125,0.546875,0.125
1957,0.8203125,0.5234375,1.0,0.1171875,0.5,0.1484375
1958,0.8671875,0.5625,1.0,0.1171875,0.875,0.09375
1959,0.90625,0.46875,1.0,0.109375,0.890625,0.125
1960,0.9453125,0.5859375,1.0,0.109375,0.8671875,0.1484375
1961,0.953125,0.46875,1.0,0.125,0.9765625,0.1953125
1962,0.96875,0.515625,1.0,0.1875,0.9921875,0.109375
1963,0.9765625,0.5703125,1.0,0.1015625,0.9765625,0.1796875
1964,0.984375,0.4921875,1.0,0.1484375,0.953125,0.1875
1965,0.984375,0.4765625,1.0,0.1640625,0.96875,0.125
1966,0.984375,0.4765625,1.0,0.2265625,0.9140625,0.21875
1967,0.9921875,0.5625,1.0,0.203125,0.9765625,0.1953125
1968,0.984375,0.5625,0.9921875,0.1171875,0.953125,0.203125
1969,0.984375,0.5390625,1.0,0.1484375,0.9609375,0.2265625
1970,0.9921875,0.5,1.0,0.1015625,0.9140625,0.2109375
1971,0.953125,0.53125,0.9921875,0.1953125,0.8828125,0.15625
1972,0.9921875,0.4453125,1.0,0.2109375,0.5703125,0.1953125
1973,0.984375,0.5078125,0.9609375,0.2734375,0.21875,0.171875
1974,0.90625,0.4765625,0.8203125,0.21875,0.0703125,0.2265625
1975,0.8125,0.4453125,0.265625,0.171875,0.3984375,0.265625
1976,0.78125,0.4765625,0.7890625,0.2109375,0.2578125,0.2734375
1977,0.78125,0.4296875,0.7421875,0.2578125,0.734375,0.125
1978,0.796875,0.4453125,0.9765625,0.25,0.4609375,0.1328125
1979,0.9375,0.4765625,0.96875,0.265625,0.25,0.171875
1980,0.9609375,0.5078125,0.921875,0.2578125,0.171875,0.1953125
1981,0.8671875,0.4609375,0.9375,0.203125,0.734375,0.234375
1982,0.8828125,0.5,0.84375,0.203125,0.84375,0.140625
1983,0.9296875,0.5078125,0.9921875,0.140625,0.90625,0.203125
1984,0.9296875,0.578125,0.9921875,0.25,0.96875,0.1875
1985,0.9375,0.5625,0.9765625,0.2734375,1.0,0.1640625
1986,0.9609375,0.546875,0.9921875,0.203125,0.953125,0.140625
1987,0.9375,0.5625,1.0,0.1640625,0.9765625,0.171875
1988,0.9765625,0.4453125,0.984375,0.15625,0.984375,0.1875
1989,1.0,0.5625,1.0,0.25,0.9765625,0.1875
1990,0.9453125,0.484375,1.0,0.1640625,0.8359375,0.203125
1991,0.96875,0.4921875,0.96875,0.2578125,0.9453125,0.171875
1992,0.9765625,0.5390625,0.9921875,0.25,0.9375,0.1953125
1993,0.984375,0.5859375,0.984375,0.3046875,0.921875,0.21875
1994,0.9296875,0.53125,0.9296875,0.296875,0.8359375,0.203125
1995,0.9609375,0.5546875,0.9921875,0.21875,0.421875,0.1953125
1996,0.9375,0.5625,0.9609375,0.2734375,0.171875,0.171875
1997,0.9140625,0.53125,0.921875,0.25,0.0,0.109375
1998,0.9453125,0.6015625,0.9765625,0.28125,0.0,0.21875
1999,0.8984375,0.5390625,0.2421875,0.203125,0.0,0.171875
2000,0.765625,0.390625,1.0,0.234375,0.015625,0.1171875
2001,0.6171875,0.453125,0.1796875,0.15625,0.0,0.1484375
2002,0.5625,0.40625,0.9765625,0.140625,0.0,0.09375
2003,0.640625,0.515625,0.84375,0.2734375,0.0078125,0.125
2004,0.7578125,0.546875,0.8515625,0.171875,0.015625,0.2265625
2005,0.890625,0.53125,1.0,0.21875,0.0078125,0.21875
2006,0.921875,0.5390625,1.0,0.1484375,0.0078125,0.2109375
2007,0.9375,0.4765625,0.9921875,0.2734375,0.0390625,0.171875
2008,0.984375,0.5390625,0.9375,0.2890625,0.0390625,0.171875
2009,0.9296875,0.53125,0.9921875,0.234375,0.0390625,0.171875
2010,0.9609375,0.5625,0.96875,0.2734375,0.2890625,0.1953125
2011,0.921875,0.4609375,0.9375,0.171875,0.390625,0.2421875
2012,0.9375,0.578125,0.96875,0.2421875,0.3828125,0.1875
2013,0.875,0.484375,0.8984375,0.1953125,0.2578125,0.203125
2014,0.8828125,0.484375,0.953125,0.234375,0.0703125,0.203125
2015,0.84375,0.53125,0.8671875,0.28125,0.5078125,0.1875
2016,0.90625,0.4609375,1.0,0.1484375,0.84375,0.1640625
2017,0.9609375,0.546875,0.9921875,0.2421875,0.984375,0.234375
2018,0.96875,0.578125,1.0,0.2109375,0.890625,0.1640625
2019,0.96875,0.5,0.9765625,0.1875,0.25,0.1484375
2020,0.96875,0.5390625,1.0,0.2734375,0.2421875,0.203125
2021,0.984375,0.5234375,1.0,0.2109375,0.4296875,0.21875
2022,0.9765625,0.4609375,1.0,0.140625,0.59375,0.1328125
2023,0.9609375,0.4765625,0.9296875,0.1875,0.0,0.1328125
2024,0.8828125,0.5390625,1.0,0.1796875,0.046875,0.171875
2025,0.9453125,0.546875,0.8828125,0.15625,0.0546875,0.1640625
2026,0.953125,0.5078125,1.0,0.1953125,0.0390625,0.1875
2027,0.921875,0.546875,0.984375,0.203125,0.0,0.1796875
2028,0.96875,0.5078125,1.0,0.1796875,0.140625,0.140625
2029,0.96875,0.53125,0.984375,0.171875,0.0703125,0.1328125
2030,0.9609375,0.4609375,1.0,0.171875,0.296875,0.1328125
2031,0.984375,0.5078125,0.9921875,0.1640625,0.421875,0.171875
2032,0.96875,0.5390625,1.0,0.1484375,0.984375,0.1015625
2033,0.984375,0.515625,0.9921875,0.1796875,0.921875,0.1484375
2034,0.9921875,0.515625,1.0,0.1796875,0.5234375,0.1875
2035,0.9921875,0.546875,1.0,0.2265625,0.90625,0.1328125
2036,1.0,0.59375,1.0,0.1640625,0.984375,0.1953125
2037,0.9921875,0.46875,1.0,0.171875,0.984375,0.1796875
2038,0.984375,0.484375,0.9921875,0.2109375,0.796875,0.1875
2039,0.984375,0.484375,1.0,0.1484375,0.46875,0.1015625
2040,0.984375,0.5234375,0.9921875,0.1796875,0.0078125,0.1640625
2041,0.9296875,0.5234375,1.0,0.140625,0.8125,0.203125
2042,1.0,0.5703125,1.0,0.203125,0.8828125,0.140625
