epoch,d_loss,d_acc,c_loss,c_acc,g_loss_disc,g_acc_disc,g_loss_clas,g_acc_clas
1490,0.7288377285003662,0.4140625,0.3871263116598129,0.8671875,0.6928084492683411,0.53125,0.5400781631469727,0.828125
1491,0.7222902774810791,0.421875,0.6172299385070801,0.828125,0.7062301635742188,0.546875,0.8565309047698975,0.71875
1492,0.7241618633270264,0.4296875,0.39109618961811066,0.8828125,0.7019309401512146,0.484375,0.6058976650238037,0.828125
1493,0.7120281457901001,0.453125,0.6721789389848709,0.8203125,0.7348896265029907,0.421875,0.9596744179725647,0.75
1494,0.7181010246276855,0.4765625,0.363850861787796,0.890625,0.6936817169189453,0.453125,0.5640665292739868,0.859375
1495,0.6931377351284027,0.515625,0.4929376393556595,0.828125,0.7030752897262573,0.46875,0.6182678937911987,0.78125
1496,0.728674441576004,0.3828125,0.48524104058742523,0.890625,0.7328658103942871,0.375,0.6474131345748901,0.78125
1497,0.7472268044948578,0.3515625,0.42696601897478104,0.859375,0.70008385181427,0.5625,0.5183912515640259,0.859375
1498,0.7156965434551239,0.421875,0.4468850791454315,0.859375,0.7047144770622253,0.484375,0.5705058574676514,0.828125
1499,0.7180538475513458,0.4375,0.3959420323371887,0.890625,0.7125247120857239,0.4375,0.5739163756370544,0.828125
1500,0.7218848466873169,0.4765625,0.5041011720895767,0.828125,0.7182918787002563,0.453125,0.6296219825744629,0.78125
1501,0.724375993013382,0.4375,0.5831758975982666,0.8359375,0.7407346367835999,0.328125,0.7971014976501465,0.71875
1502,0.7124286890029907,0.4296875,0.6194101572036743,0.796875,0.7254549264907837,0.40625,0.9999063014984131,0.703125
1503,0.7035354673862457,0.4609375,0.4254908487200737,0.859375,0.735040009021759,0.40625,0.6152390241622925,0.75
1504,0.7042357623577118,0.4921875,0.42134394496679306,0.875,0.7213481068611145,0.453125,0.6420093178749084,0.8125
1505,0.7110912501811981,0.46875,0.4352039098739624,0.8671875,0.7341043949127197,0.34375,0.6120808124542236,0.78125
1506,0.6988117694854736,0.4609375,0.5542992949485779,0.8125,0.7258809208869934,0.46875,0.8560450077056885,0.703125
1507,0.7023792564868927,0.484375,0.5419252961874008,0.8203125,0.7344121932983398,0.328125,0.8540186882019043,0.671875
1508,0.7070974409580231,0.5078125,0.4316895604133606,0.84375,0.7312958240509033,0.40625,0.6937050819396973,0.765625
1509,0.7016546428203583,0.5390625,0.3891361504793167,0.8828125,0.7174375057220459,0.328125,0.5190179347991943,0.828125
1510,0.7097154557704926,0.484375,0.39951181411743164,0.875,0.7100839614868164,0.484375,0.664739727973938,0.796875
1511,0.7151333093643188,0.4765625,0.587604284286499,0.8046875,0.7480546832084656,0.390625,1.0266342163085938,0.625
1512,0.6960480213165283,0.515625,0.5736292153596878,0.8203125,0.7203550934791565,0.5,0.8287307024002075,0.671875
1513,0.7011553049087524,0.5078125,0.7050659358501434,0.8125,0.7256624698638916,0.390625,0.8993598818778992,0.703125
1514,0.7107127904891968,0.4296875,0.5900855511426926,0.8046875,0.7232671976089478,0.4375,0.9419170618057251,0.703125
1515,0.6992632448673248,0.4765625,0.49819064140319824,0.8125,0.7474206686019897,0.28125,0.8674541711807251,0.625
1516,0.6957699060440063,0.53125,0.45399582386016846,0.8515625,0.7133753895759583,0.46875,0.6630455255508423,0.734375
1517,0.7009191811084747,0.46875,0.6159569323062897,0.8046875,0.7565605640411377,0.296875,0.8954553008079529,0.703125
1518,0.7018401026725769,0.4921875,0.7405117154121399,0.78125,0.7290284037590027,0.46875,0.9080613255500793,0.8125
1519,0.7003025412559509,0.4921875,0.5090835466980934,0.84375,0.716745913028717,0.46875,0.8245326280593872,0.71875
1520,0.710120677947998,0.4609375,0.6174242794513702,0.7890625,0.7432981729507446,0.40625,1.046126365661621,0.640625
1521,0.703461766242981,0.5,0.5497701615095139,0.8046875,0.7135311365127563,0.484375,0.7654014229774475,0.75
1522,0.7210826873779297,0.4375,0.503388412296772,0.84375,0.7472650408744812,0.3125,0.7988641262054443,0.734375
1523,0.6967244744300842,0.53125,0.4508538991212845,0.8359375,0.7352499961853027,0.40625,0.8044746518135071,0.71875
1524,0.6985387206077576,0.4921875,0.5250229984521866,0.796875,0.7312353849411011,0.375,0.772646427154541,0.703125
1525,0.6851742565631866,0.546875,0.47558924555778503,0.8359375,0.7357602119445801,0.328125,0.7125908732414246,0.8125
1526,0.6924737393856049,0.515625,0.5983413904905319,0.796875,0.7268080115318298,0.421875,0.847830057144165,0.765625
1527,0.7027617990970612,0.4921875,0.5234520733356476,0.7890625,0.7178055047988892,0.4375,0.8359620571136475,0.6875
1528,0.6893801093101501,0.515625,0.5953234136104584,0.78125,0.7237676382064819,0.40625,0.81975919008255,0.703125
1529,0.6984275579452515,0.5078125,0.5909497439861298,0.796875,0.7014317512512207,0.453125,0.8181391954421997,0.703125
1530,0.7239843606948853,0.4140625,0.45060838013887405,0.84375,0.7270910739898682,0.421875,0.7626454830169678,0.75
1531,0.7175619900226593,0.46875,0.4737119525671005,0.84375,0.702373743057251,0.4375,0.792922854423523,0.734375
1532,0.7055761516094208,0.515625,0.3052125424146652,0.90625,0.7114529609680176,0.453125,0.3740708529949188,0.84375
1533,0.7086367607116699,0.484375,0.4007759094238281,0.890625,0.7056490182876587,0.484375,0.644100546836853,0.859375
1534,0.7093565464019775,0.4296875,0.48076117038726807,0.84375,0.6976293325424194,0.546875,0.774266242980957,0.765625
1535,0.704311192035675,0.453125,0.6516629755496979,0.765625,0.740358293056488,0.40625,1.0216422080993652,0.640625
1536,0.7141067981719971,0.453125,0.8430391550064087,0.734375,0.6916536688804626,0.5,1.0099678039550781,0.703125
1537,0.7238022089004517,0.3984375,0.6073997169733047,0.84375,0.7274009585380554,0.4375,0.813326358795166,0.78125
1538,0.7174200713634491,0.4296875,0.6047255992889404,0.8046875,0.7076562643051147,0.4375,0.6414768695831299,0.796875
1539,0.7245090305805206,0.40625,0.5381473153829575,0.859375,0.7034636735916138,0.421875,0.6089025139808655,0.828125
1540,0.7191889584064484,0.484375,0.6046829223632812,0.8125,0.6986949443817139,0.546875,1.0507011413574219,0.6875
1541,0.7148496806621552,0.40625,0.462022565305233,0.859375,0.7147011756896973,0.40625,0.7153158187866211,0.75
1542,0.7181454002857208,0.375,0.4629010036587715,0.8359375,0.7219902276992798,0.375,0.7144437432289124,0.734375
1543,0.7142365276813507,0.3984375,0.5804395154118538,0.84375,0.7376904487609863,0.3125,0.8530738353729248,0.6875
1544,0.7089135646820068,0.4921875,0.39837661385536194,0.859375,0.7127956748008728,0.4375,0.5590862035751343,0.8125
1545,0.7253690659999847,0.46875,0.5663614422082901,0.78125,0.6968239545822144,0.484375,0.8241115808486938,0.65625
1546,0.7099601626396179,0.4296875,0.5408077239990234,0.8203125,0.7082738876342773,0.5,0.7263494729995728,0.765625
1547,0.727410763502121,0.40625,0.540175050497055,0.828125,0.7284444570541382,0.421875,0.785155713558197,0.734375
1548,0.6989621520042419,0.53125,0.5428585857152939,0.8125,0.7199337482452393,0.390625,0.9463176727294922,0.671875
1549,0.7078255414962769,0.4609375,0.48638008534908295,0.8125,0.7303183674812317,0.359375,0.6882729530334473,0.6875
1550,0.6958731114864349,0.484375,0.5236623138189316,0.8359375,0.7222731113433838,0.375,0.7568644285202026,0.734375
1551,0.7057264149188995,0.453125,0.6324095577001572,0.7890625,0.7278609275817871,0.5,1.0458402633666992,0.671875
1552,0.6997951865196228,0.484375,0.37802721560001373,0.8515625,0.7413541674613953,0.390625,0.6361639499664307,0.78125
1553,0.7031870484352112,0.4765625,0.49172651022672653,0.84375,0.7240455150604248,0.34375,0.6611126661300659,0.8125
1554,0.7129353284835815,0.4453125,0.462004154920578,0.8515625,0.7092921733856201,0.515625,0.6607139706611633,0.765625
1555,0.7030427157878876,0.5,0.34683822095394135,0.8671875,0.7516595125198364,0.28125,0.5104804039001465,0.84375
1556,0.7137105464935303,0.3828125,0.47308114171028137,0.8359375,0.7281108498573303,0.359375,0.6487797498703003,0.796875
1557,0.7072159945964813,0.484375,0.6046622693538666,0.8203125,0.717976450920105,0.46875,0.8746758699417114,0.703125
1558,0.7009635269641876,0.46875,0.4533485174179077,0.8671875,0.7187739610671997,0.46875,0.509800910949707,0.828125
1559,0.7114939093589783,0.453125,0.42667853087186813,0.8671875,0.7372637987136841,0.34375,0.6063847541809082,0.828125
1560,0.7131734490394592,0.390625,0.3616686463356018,0.890625,0.6945899128913879,0.515625,0.5908807516098022,0.8125
1561,0.7093700170516968,0.4296875,0.45477651059627533,0.828125,0.7031053304672241,0.46875,0.6406055688858032,0.71875
1562,0.7057406008243561,0.421875,0.41900651156902313,0.84375,0.7094008922576904,0.421875,0.750275731086731,0.734375
1563,0.7038069367408752,0.4765625,0.5308792293071747,0.8359375,0.6961866617202759,0.5,0.8138474225997925,0.703125
1564,0.7132365703582764,0.46875,0.5065894573926926,0.8125,0.7173639535903931,0.40625,0.9354633092880249,0.625
1565,0.7052322328090668,0.46875,0.515339732170105,0.8125,0.7220632433891296,0.453125,0.7462742924690247,0.765625
1566,0.6925656199455261,0.5390625,0.4865762069821358,0.8203125,0.7487525939941406,0.359375,0.6793246269226074,0.765625
1567,0.7065198421478271,0.4921875,0.42336274683475494,0.8671875,0.7112244367599487,0.5625,0.4931131899356842,0.84375
1568,0.6954563856124878,0.5078125,0.45114465057849884,0.8515625,0.7312780022621155,0.40625,0.7347295880317688,0.734375
1569,0.7410019636154175,0.328125,0.43036165833473206,0.859375,0.7450219392776489,0.34375,0.6556742191314697,0.78125
1570,0.7137345969676971,0.46875,0.1907106749713421,0.9453125,0.7096797227859497,0.40625,0.2486698180437088,0.953125
1571,0.7131268978118896,0.421875,0.4551295191049576,0.8671875,0.733857274055481,0.40625,0.6977342367172241,0.765625
1572,0.7099573314189911,0.484375,0.5178088992834091,0.8671875,0.7237657308578491,0.359375,0.8076032400131226,0.734375
1573,0.7030580043792725,0.46875,0.32559285312891006,0.9296875,0.7325971722602844,0.375,0.3278462886810303,0.890625
1574,0.7021295130252838,0.484375,0.4708242118358612,0.8203125,0.725856363773346,0.34375,0.6976966261863708,0.734375
1575,0.6972739696502686,0.46875,0.386090025305748,0.875,0.7122631669044495,0.515625,0.6419019103050232,0.78125
1576,0.7094186246395111,0.46875,0.29447078704833984,0.890625,0.7312300801277161,0.34375,0.3919391334056854,0.8125
1577,0.693219393491745,0.546875,0.5512374639511108,0.84375,0.7213860750198364,0.453125,0.8073763847351074,0.796875
1578,0.704054445028305,0.4921875,0.437668114900589,0.859375,0.7419798374176025,0.359375,0.5535168647766113,0.8125
1579,0.6951824426651001,0.5078125,0.4877074956893921,0.8046875,0.7124371528625488,0.453125,0.7165011763572693,0.78125
1580,0.7007895708084106,0.515625,0.3564223200082779,0.8671875,0.7536453604698181,0.28125,0.5593037605285645,0.8125
1581,0.7082748115062714,0.4453125,0.49821195006370544,0.828125,0.7117254734039307,0.40625,0.6703031659126282,0.734375
1582,0.7061270773410797,0.4921875,0.41402796655893326,0.859375,0.7298620939254761,0.4375,0.6272940039634705,0.796875
1583,0.6991410851478577,0.4609375,0.510502889752388,0.8671875,0.7327426671981812,0.390625,0.7852566242218018,0.734375
1584,0.7040647864341736,0.5,0.4262049272656441,0.828125,0.7133300304412842,0.46875,0.6349591016769409,0.734375
1585,0.6970932185649872,0.4921875,0.4834369197487831,0.8671875,0.7419275045394897,0.375,0.6688603162765503,0.703125
1586,0.6905738413333893,0.5,0.6628686338663101,0.7578125,0.7159214019775391,0.453125,0.9360549449920654,0.671875
1587,0.7054842114448547,0.4765625,0.4378865361213684,0.890625,0.7185536026954651,0.453125,0.7005161046981812,0.734375
1588,0.7028433382511139,0.4453125,0.4479174166917801,0.8515625,0.7350962162017822,0.453125,0.7433727383613586,0.78125
1589,0.6841187477111816,0.546875,0.5536408647894859,0.8515625,0.738128662109375,0.4375,0.8337081670761108,0.734375
1590,0.6970612108707428,0.515625,0.3939536213874817,0.8828125,0.7015907764434814,0.46875,0.643557071685791,0.78125
1591,0.7006315886974335,0.5,0.42456719279289246,0.8515625,0.734160304069519,0.40625,0.5987193584442139,0.796875
1592,0.6871311664581299,0.53125,0.3154790699481964,0.8984375,0.7383486032485962,0.375,0.5729048252105713,0.8125
1593,0.7020024657249451,0.484375,0.42398685961961746,0.8515625,0.7402958869934082,0.3125,0.8087418675422668,0.71875
1594,0.7169195413589478,0.453125,0.447879821062088,0.8515625,0.7311321496963501,0.453125,0.5302656888961792,0.765625
1595,0.696738064289093,0.5,0.5657851845026016,0.8046875,0.7439205646514893,0.375,0.7360560894012451,0.75
1596,0.6920929849147797,0.5078125,0.3637123182415962,0.90625,0.7093204259872437,0.484375,0.5833815932273865,0.8125
1597,0.7045702934265137,0.4765625,0.4251228868961334,0.8828125,0.7128632068634033,0.484375,0.6324573159217834,0.84375
1598,0.6960594058036804,0.515625,0.44536781311035156,0.875,0.713176965713501,0.453125,0.7830179333686829,0.71875
1599,0.7086222767829895,0.5234375,0.46329620480537415,0.875,0.7301956415176392,0.46875,0.6622515916824341,0.734375
1600,0.7128584086894989,0.4375,0.3588431775569916,0.8828125,0.7351691126823425,0.421875,0.5684961676597595,0.734375
1601,0.7025648951530457,0.46875,0.5223040878772736,0.8515625,0.7229928970336914,0.359375,0.6793968081474304,0.78125
1602,0.6974817216396332,0.5234375,0.5276189520955086,0.8359375,0.7287684679031372,0.34375,0.7897720336914062,0.75
1603,0.7175238132476807,0.4140625,0.5934582352638245,0.8046875,0.7273387908935547,0.390625,0.8151664733886719,0.765625
1604,0.7010953724384308,0.5234375,0.3633469492197037,0.8828125,0.7059992551803589,0.5,0.4355037808418274,0.875
1605,0.70486119389534,0.5,0.44221796840429306,0.8671875,0.6979349851608276,0.53125,0.6948843002319336,0.765625
1606,0.704292893409729,0.5078125,0.5234602838754654,0.859375,0.698634684085846,0.5,0.8748031854629517,0.765625
1607,0.6955716609954834,0.4609375,0.5593970119953156,0.828125,0.714462399482727,0.484375,0.7447198033332825,0.734375
1608,0.6998454332351685,0.4921875,0.456042155623436,0.84375,0.7393283843994141,0.359375,0.7407088875770569,0.75
1609,0.7109119892120361,0.40625,0.6544399261474609,0.8125,0.7304466962814331,0.3125,0.8799080848693848,0.703125
1610,0.6962116658687592,0.5,0.6465461105108261,0.7890625,0.7464228868484497,0.25,0.9358624219894409,0.703125
1611,0.7067356407642365,0.484375,0.502086341381073,0.859375,0.7195292115211487,0.40625,0.8488863706588745,0.65625
1612,0.6959832012653351,0.484375,0.5802574157714844,0.78125,0.7328133583068848,0.390625,0.8172601461410522,0.6875
1613,0.6928234100341797,0.5,0.6702298820018768,0.734375,0.7446563243865967,0.3125,1.0508581399917603,0.6875
1614,0.6920451521873474,0.5234375,0.5103821754455566,0.8203125,0.7077784538269043,0.453125,0.6387590169906616,0.75
1615,0.6900910139083862,0.53125,0.6364419311285019,0.828125,0.7315472364425659,0.4375,1.114160180091858,0.671875
1616,0.7032915651798248,0.484375,0.5093851387500763,0.8203125,0.7508543729782104,0.296875,0.8186940550804138,0.734375
1617,0.6993744075298309,0.5078125,0.47807931154966354,0.8203125,0.7222805023193359,0.484375,0.8065131902694702,0.671875
1618,0.6944308578968048,0.546875,0.2989540919661522,0.921875,0.7651692628860474,0.234375,0.46634238958358765,0.84375
1619,0.6846358776092529,0.5078125,0.5614046156406403,0.8125,0.7313859462738037,0.34375,0.876947283744812,0.65625
1620,0.7108008861541748,0.453125,0.3224489539861679,0.9140625,0.6937021017074585,0.546875,0.5093458890914917,0.875
1621,0.7130669951438904,0.4453125,0.41454485058784485,0.859375,0.7315834760665894,0.359375,0.7654256224632263,0.703125
1622,0.6967411041259766,0.484375,0.4202084243297577,0.8671875,0.7416476011276245,0.3125,0.7497745752334595,0.71875
1623,0.6923219859600067,0.546875,0.46374064683914185,0.8671875,0.7043114900588989,0.46875,0.7725117206573486,0.78125
1624,0.6945222616195679,0.515625,0.6075761094689369,0.796875,0.7160142660140991,0.484375,0.9057837724685669,0.703125
1625,0.7104079723358154,0.3984375,0.3687122166156769,0.859375,0.7394536137580872,0.328125,0.7528917193412781,0.78125
1626,0.7040584087371826,0.5234375,0.39064133167266846,0.8984375,0.7227423191070557,0.484375,0.6488073468208313,0.828125
1627,0.6999217867851257,0.46875,0.42342517524957657,0.859375,0.7114453315734863,0.375,0.791680097579956,0.734375
1628,0.6997044086456299,0.5,0.31864679604768753,0.8984375,0.7384078502655029,0.375,0.547761857509613,0.75
1629,0.7171834409236908,0.453125,0.5188566148281097,0.8359375,0.7456750869750977,0.359375,0.7353907823562622,0.75
1630,0.7084451615810394,0.46875,0.5055008828639984,0.828125,0.7178932428359985,0.46875,0.6990495920181274,0.828125
1631,0.7177252471446991,0.3984375,0.42384525388479233,0.859375,0.7052426338195801,0.4375,0.6364212036132812,0.78125
1632,0.7097586691379547,0.421875,0.5323483943939209,0.8203125,0.719165027141571,0.4375,0.6894243955612183,0.78125
1633,0.7163466811180115,0.4296875,0.46487879753112793,0.8125,0.6848903298377991,0.5625,0.7457481026649475,0.71875
1634,0.7053379416465759,0.484375,0.4172864258289337,0.8671875,0.7173041105270386,0.453125,0.7657160758972168,0.765625
1635,0.7238717377185822,0.421875,0.36260275542736053,0.8828125,0.7146034240722656,0.484375,0.7117879390716553,0.703125
1636,0.7242491245269775,0.3984375,0.42604534327983856,0.859375,0.7330666780471802,0.40625,0.7253775596618652,0.71875
1637,0.7038367092609406,0.5,0.42091042548418045,0.8828125,0.7293044328689575,0.359375,0.6187684535980225,0.765625
1638,0.697918176651001,0.5234375,0.2890375554561615,0.9296875,0.7117327451705933,0.484375,0.445321261882782,0.828125
1639,0.7020906209945679,0.4765625,0.39264899492263794,0.859375,0.7044691443443298,0.484375,0.6704516410827637,0.796875
1640,0.7112388014793396,0.4140625,0.4409407004714012,0.8515625,0.7152968049049377,0.453125,0.5777761936187744,0.828125
1641,0.7074926197528839,0.4453125,0.4178876280784607,0.828125,0.7153090238571167,0.375,0.7178181409835815,0.75
1642,0.7120630145072937,0.46875,0.5232045501470566,0.8359375,0.7133651971817017,0.359375,0.6017762422561646,0.765625
1643,0.7234118580818176,0.421875,0.4759361147880554,0.8359375,0.7151024341583252,0.421875,0.6268903017044067,0.78125
1644,0.6944953501224518,0.578125,0.40568357706069946,0.8515625,0.7347531318664551,0.359375,0.7112242579460144,0.71875
1645,0.7004625797271729,0.4609375,0.4241289496421814,0.84375,0.7334489226341248,0.375,0.7294832468032837,0.75
1646,0.6895658373832703,0.578125,0.22687644883990288,0.9453125,0.7156170606613159,0.4375,0.4255463182926178,0.875
1647,0.6982316970825195,0.484375,0.4036537706851959,0.8671875,0.7360155582427979,0.421875,0.6792851686477661,0.78125
1648,0.7116221487522125,0.46875,0.2864031046628952,0.9140625,0.7482414245605469,0.359375,0.4512181878089905,0.890625
1649,0.7004083395004272,0.484375,0.547472819685936,0.828125,0.7453814744949341,0.296875,0.8641116619110107,0.71875
1650,0.6879175305366516,0.546875,0.5058238804340363,0.8359375,0.7297751903533936,0.4375,0.8893465995788574,0.65625
1651,0.7092364430427551,0.46875,0.44885238260030746,0.8359375,0.7144547700881958,0.46875,0.7888895869255066,0.6875
1652,0.6981678009033203,0.4921875,0.5105857253074646,0.84375,0.7066447734832764,0.453125,0.7694351673126221,0.765625
1653,0.6957733631134033,0.53125,0.504739373922348,0.84375,0.7172746658325195,0.40625,0.7796738743782043,0.71875
1654,0.7049728631973267,0.484375,0.4868212714791298,0.8671875,0.7104004621505737,0.421875,0.916132926940918,0.703125
1655,0.7011246681213379,0.4765625,0.41939181834459305,0.875,0.7218853235244751,0.390625,0.6601681113243103,0.75
1656,0.7173761427402496,0.4296875,0.36118465662002563,0.9140625,0.7151198983192444,0.453125,0.6368215680122375,0.8125
1657,0.6956673562526703,0.5234375,0.48757172375917435,0.8515625,0.7035869359970093,0.5,0.9141578674316406,0.671875
1658,0.7073798477649689,0.4453125,0.46440427005290985,0.875,0.7523634433746338,0.265625,0.5645877718925476,0.78125
1659,0.6860849559307098,0.5390625,0.4880962446331978,0.8515625,0.7582454681396484,0.265625,0.7622323632240295,0.75
1660,0.7026423811912537,0.5234375,0.3911948949098587,0.875,0.7277542352676392,0.359375,0.5342563390731812,0.796875
1661,0.7180871069431305,0.421875,0.43974296003580093,0.8671875,0.7385293245315552,0.390625,0.7165793180465698,0.765625
1662,0.7156897783279419,0.421875,0.4619964212179184,0.8359375,0.7325484752655029,0.421875,0.7323726415634155,0.765625
1663,0.7104653716087341,0.5078125,0.4759225845336914,0.8515625,0.7024033069610596,0.46875,0.7102693915367126,0.71875
1664,0.6929976940155029,0.5078125,0.3460586741566658,0.90625,0.7179527282714844,0.453125,0.6560754776000977,0.8125
1665,0.6996375620365143,0.5078125,0.3099057823419571,0.890625,0.7120348215103149,0.515625,0.5432244539260864,0.796875
1666,0.7033027410507202,0.4921875,0.47121135890483856,0.8515625,0.7248935699462891,0.359375,0.7344484329223633,0.78125
1667,0.6951931715011597,0.4921875,0.34790754318237305,0.890625,0.704957127571106,0.5,0.6470865607261658,0.78125
1668,0.6922268271446228,0.546875,0.515557661652565,0.84375,0.6964461803436279,0.5,0.894057035446167,0.71875
1669,0.7167648077011108,0.4453125,0.33338064700365067,0.90625,0.7221896052360535,0.40625,0.6205742955207825,0.8125
1670,0.7182570993900299,0.421875,0.40616362541913986,0.84375,0.6926618218421936,0.53125,0.6529962420463562,0.78125
1671,0.7064658403396606,0.4609375,0.5762883722782135,0.84375,0.7195266485214233,0.390625,0.9109275341033936,0.71875
1672,0.7181859910488129,0.4140625,0.48162858188152313,0.84375,0.714801549911499,0.421875,0.7447249889373779,0.796875
1673,0.7048205137252808,0.4921875,0.33065180480480194,0.8984375,0.7127941250801086,0.46875,0.517780065536499,0.8125
1674,0.711625337600708,0.421875,0.44615602493286133,0.875,0.729344367980957,0.421875,0.5625788569450378,0.796875
1675,0.7051367163658142,0.4921875,0.44897013902664185,0.84375,0.7246383428573608,0.375,0.6383745670318604,0.796875
1676,0.7330107986927032,0.3828125,0.6413343995809555,0.8125,0.7356114387512207,0.3125,0.8984552621841431,0.75
1677,0.700602799654007,0.4765625,0.5249735862016678,0.8515625,0.7457811832427979,0.34375,0.9776734113693237,0.75
1678,0.7021277844905853,0.5234375,0.6312145441770554,0.8046875,0.7381311655044556,0.40625,0.9704428315162659,0.640625
1679,0.7142162322998047,0.4375,0.42508599162101746,0.84375,0.7279548645019531,0.40625,0.6912307739257812,0.765625
1680,0.69087353348732,0.515625,0.43159249424934387,0.8671875,0.7273452877998352,0.5,0.7438497543334961,0.71875
1681,0.7086925506591797,0.5,0.5584433078765869,0.84375,0.7247347831726074,0.359375,0.9320618510246277,0.703125
1682,0.6856652200222015,0.5078125,0.4040399268269539,0.875,0.7445900440216064,0.3125,0.7319380044937134,0.734375
1683,0.7122549116611481,0.4453125,0.43791674077510834,0.8671875,0.7339391708374023,0.375,0.8255183696746826,0.75
1684,0.7028626799583435,0.4921875,0.38392841070890427,0.875,0.7373368740081787,0.3125,0.665992259979248,0.71875
1685,0.6916787326335907,0.5546875,0.4692245274782181,0.828125,0.7402745485305786,0.40625,0.7865064144134521,0.71875
1686,0.6957429647445679,0.5078125,0.4869433045387268,0.8359375,0.7572519779205322,0.28125,0.6917605400085449,0.796875
1687,0.6918011605739594,0.5234375,0.46758709847927094,0.8671875,0.7525869011878967,0.3125,0.7575187683105469,0.78125
1688,0.6911243200302124,0.53125,0.55054921656847,0.796875,0.7335890531539917,0.328125,0.9521201848983765,0.625
1689,0.6840618550777435,0.59375,0.5770564079284668,0.8828125,0.7392239570617676,0.375,0.842265248298645,0.796875
1690,0.6984959840774536,0.46875,0.43732520192861557,0.8359375,0.7309262752532959,0.359375,0.627988338470459,0.765625
1691,0.7012176513671875,0.5,0.47259289026260376,0.828125,0.7333652973175049,0.453125,0.8135945796966553,0.671875
1692,0.6908622086048126,0.53125,0.5867971777915955,0.8359375,0.7175209522247314,0.453125,0.8735371828079224,0.78125
1693,0.6895031332969666,0.515625,0.4247668981552124,0.875,0.720603346824646,0.5,0.5738004446029663,0.796875
1694,0.6892454624176025,0.53125,0.4304344356060028,0.875,0.7528666257858276,0.34375,0.7477465867996216,0.71875
1695,0.6736023128032684,0.6484375,0.38455192744731903,0.875,0.7236866354942322,0.375,0.6527527570724487,0.84375
1696,0.679692268371582,0.546875,0.38992244005203247,0.875,0.7302234172821045,0.40625,0.7108441591262817,0.78125
1697,0.6937530934810638,0.5078125,0.4430745989084244,0.8984375,0.7429060339927673,0.328125,0.6695430278778076,0.796875
1698,0.7009102404117584,0.53125,0.4428756609559059,0.84375,0.6974966526031494,0.515625,0.6094492673873901,0.765625
1699,0.7056815028190613,0.5,0.4121137633919716,0.875,0.7177431583404541,0.4375,0.7516641020774841,0.734375
1700,0.6965795457363129,0.5,0.3005543015897274,0.890625,0.7333319187164307,0.34375,0.4486210346221924,0.8125
1701,0.6971733868122101,0.5078125,0.5177087113261223,0.8515625,0.7234098315238953,0.328125,0.792710542678833,0.75
1702,0.6835185289382935,0.53125,0.47440843284130096,0.859375,0.73536217212677,0.375,0.7089608907699585,0.78125
1703,0.6941931545734406,0.453125,0.643151044845581,0.8359375,0.7610427141189575,0.21875,0.8339093923568726,0.796875
1704,0.7139204144477844,0.453125,0.6129167079925537,0.8125,0.7464908361434937,0.375,0.9610222578048706,0.65625
1705,0.7099608182907104,0.46875,0.5973508208990097,0.8359375,0.7231221199035645,0.421875,0.9514340162277222,0.703125
1706,0.710663378238678,0.4609375,0.3005467765033245,0.9140625,0.7133579850196838,0.4375,0.539715051651001,0.796875
1707,0.7024315297603607,0.4765625,0.3722964823246002,0.8515625,0.7118532657623291,0.515625,0.4366258978843689,0.84375
1708,0.6976045072078705,0.484375,0.6117547005414963,0.8125,0.7352763414382935,0.328125,0.8474245071411133,0.734375
1709,0.6972076892852783,0.53125,0.37751176953315735,0.8671875,0.7243480086326599,0.453125,0.6107968091964722,0.828125
1710,0.6874412894248962,0.5546875,0.4329560324549675,0.875,0.713870644569397,0.46875,0.6789653301239014,0.765625
1711,0.689050018787384,0.546875,0.7251159101724625,0.7578125,0.7325038909912109,0.421875,1.2030832767486572,0.578125
1712,0.687167227268219,0.515625,0.3981791101396084,0.890625,0.7492107152938843,0.28125,0.6353601217269897,0.796875
1713,0.7038050293922424,0.53125,0.38031381368637085,0.875,0.7044447660446167,0.46875,0.5721805691719055,0.71875
1714,0.7044079601764679,0.53125,0.4375280439853668,0.8515625,0.7243817448616028,0.40625,0.6676504611968994,0.71875
1715,0.701300173997879,0.4765625,0.46648602187633514,0.828125,0.7315489649772644,0.296875,0.7238008379936218,0.765625
1716,0.7027674615383148,0.453125,0.413023941218853,0.8359375,0.7183185815811157,0.421875,0.5887789726257324,0.796875
1717,0.6936688125133514,0.5,0.5261147022247314,0.84375,0.7276250720024109,0.5,0.8067433834075928,0.734375
1718,0.6916272938251495,0.53125,0.5197928100824356,0.859375,0.7323919534683228,0.40625,0.7288860082626343,0.78125
1719,0.7001922130584717,0.5078125,0.49431852251291275,0.8828125,0.6974637508392334,0.59375,0.8541019558906555,0.75
1720,0.7093553245067596,0.4453125,0.7800231873989105,0.75,0.7001173496246338,0.484375,1.0169377326965332,0.6875
1721,0.7032633423805237,0.4765625,0.5824362933635712,0.7890625,0.7130370736122131,0.453125,0.9708862900733948,0.640625
1722,0.7131422758102417,0.4453125,0.3178451582789421,0.921875,0.7035796642303467,0.515625,0.4896699786186218,0.828125
1723,0.727976530790329,0.4296875,0.3264095187187195,0.921875,0.7135833501815796,0.46875,0.44584086537361145,0.859375
1724,0.7037913501262665,0.515625,0.36397308111190796,0.890625,0.7129735946655273,0.453125,0.5648816823959351,0.8125
