epoch,d_real_auth_acc,d_real_class_acc,d_fake_auth_acc,d_fake_class_acc,g_auth_acc,g_class_acc,cnn_accuracy
851,0.828125,0.953125,0.78125,0.71875,0.015625,0.65625,0.5
852,0.703125,0.984375,0.734375,0.703125,0.078125,0.625,0.46875
853,0.796875,0.953125,0.765625,0.671875,0.046875,0.734375,0.609375
854,0.6875,0.921875,0.71875,0.65625,0.15625,0.71875,0.5625
855,0.921875,0.875,0.875,0.609375,0.03125,0.703125,0.5
856,0.671875,0.828125,0.625,0.609375,0.109375,0.5,0.421875
857,0.859375,1.0,0.765625,0.65625,0.03125,0.609375,0.59375
858,0.578125,0.90625,0.71875,0.65625,0.09375,0.5625,0.5625
859,0.90625,0.953125,0.8125,0.71875,0.046875,0.59375,0.5625
860,0.71875,0.9375,0.84375,0.625,0.09375,0.671875,0.640625
861,0.9375,0.921875,0.8125,0.65625,0.015625,0.671875,0.515625
862,0.71875,0.921875,0.828125,0.625,0.109375,0.625,0.578125
863,0.890625,0.9375,0.75,0.609375,0.0625,0.75,0.546875
864,0.734375,0.9375,0.75,0.71875,0.078125,0.546875,0.546875
865,0.765625,0.984375,0.765625,0.6875,0.078125,0.640625,0.5
866,0.8125,0.90625,0.796875,0.625,0.0625,0.65625,0.5
867,0.828125,0.9375,0.828125,0.71875,0.0625,0.734375,0.546875
868,0.875,0.953125,0.8125,0.65625,0.046875,0.609375,0.53125
869,0.84375,1.0,0.84375,0.65625,0.171875,0.640625,0.484375
870,0.828125,0.984375,0.6875,0.59375,0.0625,0.703125,0.484375
871,0.734375,0.9375,0.859375,0.640625,0.046875,0.71875,0.46875
872,0.6875,0.921875,0.625,0.71875,0.140625,0.75,0.515625
873,0.875,0.9375,0.84375,0.703125,0.0625,0.65625,0.53125
874,0.71875,0.96875,0.765625,0.734375,0.296875,0.75,0.578125
875,0.875,0.953125,0.78125,0.71875,0.015625,0.671875,0.546875
876,0.765625,0.984375,0.84375,0.65625,0.078125,0.625,0.5
877,0.875,0.9375,0.78125,0.65625,0.0625,0.6875,0.546875
878,0.734375,0.90625,0.84375,0.640625,0.15625,0.640625,0.421875
879,0.875,0.875,0.8125,0.71875,0.09375,0.75,0.5625
880,0.8125,0.921875,0.765625,0.703125,0.09375,0.625,0.625
881,0.71875,0.984375,0.828125,0.671875,0.15625,0.75,0.515625
882,0.765625,0.921875,0.71875,0.671875,0.0625,0.734375,0.421875
883,0.828125,0.921875,0.859375,0.671875,0.0,0.703125,0.484375
884,0.640625,0.921875,0.609375,0.640625,0.078125,0.703125,0.53125
885,0.859375,0.890625,0.953125,0.59375,0.03125,0.71875,0.40625
886,0.84375,0.90625,0.875,0.625,0.046875,0.5625,0.453125
887,0.828125,0.90625,0.75,0.6875,0.0,0.640625,0.5625
888,0.703125,0.984375,0.625,0.796875,0.0,0.640625,0.625
889,0.65625,0.9375,0.75,0.515625,0.0625,0.703125,0.578125
890,0.765625,0.953125,0.765625,0.71875,0.0625,0.65625,0.65625
891,0.59375,0.90625,0.46875,0.703125,0.09375,0.71875,0.5625
892,0.875,0.96875,0.890625,0.578125,0.0625,0.703125,0.453125
893,0.5625,0.9375,0.46875,0.71875,0.09375,0.515625,0.59375
894,0.765625,0.890625,0.6875,0.734375,0.046875,0.671875,0.609375
895,0.484375,0.96875,0.65625,0.65625,0.078125,0.671875,0.625
896,0.859375,0.921875,0.875,0.640625,0.0625,0.703125,0.5625
897,0.78125,0.984375,0.65625,0.71875,0.015625,0.703125,0.703125
898,0.671875,0.96875,0.65625,0.734375,0.0625,0.671875,0.6875
899,0.6875,0.921875,0.640625,0.6875,0.109375,0.671875,0.703125
900,0.609375,0.953125,0.796875,0.703125,0.1875,0.625,0.65625
901,0.78125,0.96875,0.75,0.609375,0.140625,0.640625,0.453125
902,0.796875,0.9375,0.796875,0.71875,0.078125,0.578125,0.625
903,0.8125,0.921875,0.703125,0.65625,0.09375,0.671875,0.546875
904,0.84375,0.984375,0.859375,0.6875,0.0625,0.640625,0.65625
905,0.734375,0.9375,0.796875,0.5625,0.078125,0.5625,0.578125
906,0.859375,0.875,0.734375,0.640625,0.0625,0.71875,0.609375
907,0.78125,0.953125,0.8125,0.59375,0.0625,0.65625,0.59375
908,0.765625,0.90625,0.625,0.6875,0.078125,0.65625,0.609375
909,0.671875,0.921875,0.796875,0.671875,0.125,0.578125,0.5
910,0.8125,0.9375,0.78125,0.671875,0.15625,0.640625,0.53125
911,0.890625,0.90625,0.90625,0.703125,0.125,0.6875,0.578125
912,0.765625,0.90625,0.6875,0.625,0.203125,0.671875,0.453125
913,0.90625,0.953125,0.703125,0.78125,0.03125,0.734375,0.671875
914,0.71875,0.9375,0.625,0.625,0.09375,0.796875,0.53125
915,0.75,0.875,0.734375,0.59375,0.046875,0.625,0.5
916,0.65625,0.96875,0.59375,0.71875,0.171875,0.640625,0.59375
917,0.65625,0.890625,0.609375,0.640625,0.140625,0.75,0.4375
918,0.796875,0.9375,0.671875,0.6875,0.078125,0.71875,0.515625
919,0.609375,0.921875,0.6875,0.71875,0.140625,0.703125,0.515625
920,0.765625,0.9375,0.6875,0.640625,0.078125,0.671875,0.515625
921,0.78125,0.96875,0.859375,0.609375,0.140625,0.65625,0.484375
922,0.65625,0.9375,0.59375,0.765625,0.25,0.671875,0.515625
923,0.84375,0.890625,0.828125,0.6875,0.203125,0.78125,0.484375
924,0.84375,0.96875,0.71875,0.6875,0.09375,0.640625,0.46875
925,0.75,0.921875,0.75,0.578125,0.09375,0.578125,0.453125
926,0.71875,0.921875,0.75,0.734375,0.0625,0.75,0.59375
927,0.828125,0.90625,0.84375,0.625,0.078125,0.609375,0.515625
928,0.796875,0.96875,0.75,0.640625,0.078125,0.75,0.484375
929,0.65625,0.890625,0.671875,0.578125,0.1875,0.59375,0.359375
930,0.859375,0.9375,0.828125,0.734375,0.125,0.640625,0.59375
931,0.703125,0.921875,0.703125,0.609375,0.15625,0.78125,0.53125
932,0.828125,0.96875,0.703125,0.671875,0.078125,0.703125,0.671875
933,0.640625,0.921875,0.671875,0.65625,0.109375,0.65625,0.59375
934,0.75,0.921875,0.609375,0.65625,0.03125,0.65625,0.5625
935,0.484375,0.953125,0.53125,0.75,0.125,0.609375,0.671875
936,0.796875,0.984375,0.65625,0.59375,0.078125,0.625,0.515625
937,0.46875,0.90625,0.609375,0.71875,0.28125,0.609375,0.65625
938,0.765625,0.90625,0.671875,0.65625,0.09375,0.671875,0.59375
939,0.671875,0.96875,0.75,0.6875,0.140625,0.734375,0.671875
940,0.71875,0.859375,0.625,0.625,0.171875,0.625,0.6875
941,0.625,0.90625,0.578125,0.640625,0.078125,0.65625,0.640625
942,0.6875,0.921875,0.6875,0.59375,0.0625,0.75,0.59375
943,0.640625,0.984375,0.734375,0.625,0.28125,0.578125,0.65625
944,0.84375,0.953125,0.671875,0.734375,0.046875,0.734375,0.625
945,0.78125,0.953125,0.765625,0.625,0.140625,0.671875,0.5625
946,0.640625,0.953125,0.546875,0.734375,0.078125,0.5625,0.578125
947,0.765625,0.953125,0.625,0.71875,0.078125,0.734375,0.65625
948,0.65625,0.921875,0.703125,0.75,0.1875,0.6875,0.625
949,0.75,0.953125,0.796875,0.640625,0.078125,0.796875,0.59375
950,0.84375,0.9375,0.609375,0.6875,0.0625,0.625,0.5
951,0.59375,1.0,0.6875,0.75,0.140625,0.71875,0.609375
952,0.828125,0.953125,0.671875,0.625,0.078125,0.625,0.484375
953,0.703125,0.90625,0.671875,0.765625,0.0625,0.640625,0.609375
954,0.59375,0.9375,0.75,0.640625,0.140625,0.59375,0.453125
955,0.71875,0.9375,0.625,0.578125,0.234375,0.765625,0.421875
956,0.890625,0.9375,0.84375,0.671875,0.109375,0.71875,0.46875
957,0.59375,0.953125,0.6875,0.71875,0.203125,0.625,0.546875
958,0.734375,0.953125,0.765625,0.6875,0.109375,0.625,0.46875
959,0.75,0.96875,0.640625,0.734375,0.09375,0.65625,0.5625
960,0.609375,0.953125,0.78125,0.640625,0.203125,0.640625,0.546875
961,0.625,0.953125,0.6875,0.625,0.203125,0.71875,0.453125
962,0.8125,0.96875,0.78125,0.703125,0.15625,0.734375,0.578125
963,0.625,0.921875,0.671875,0.640625,0.296875,0.734375,0.546875
964,0.78125,0.921875,0.6875,0.640625,0.171875,0.5625,0.484375
965,0.78125,0.96875,0.71875,0.6875,0.171875,0.65625,0.5
966,0.703125,0.96875,0.75,0.578125,0.328125,0.578125,0.5
967,0.84375,0.96875,0.71875,0.734375,0.15625,0.65625,0.59375
968,0.65625,0.953125,0.703125,0.53125,0.28125,0.734375,0.46875
969,0.765625,0.90625,0.703125,0.671875,0.21875,0.765625,0.625
970,0.6875,0.9375,0.65625,0.59375,0.1875,0.625,0.5625
971,0.84375,0.953125,0.90625,0.734375,0.09375,0.609375,0.546875
972,0.8125,0.9375,0.78125,0.640625,0.21875,0.703125,0.578125
973,0.703125,0.953125,0.71875,0.6875,0.328125,0.625,0.6875
974,0.703125,0.9375,0.78125,0.671875,0.15625,0.671875,0.578125
975,0.734375,0.9375,0.765625,0.75,0.234375,0.640625,0.6875
976,0.65625,0.953125,0.59375,0.703125,0.34375,0.65625,0.625
977,0.90625,0.9375,0.828125,0.59375,0.109375,0.609375,0.546875
978,0.640625,0.9375,0.71875,0.609375,0.3125,0.75,0.484375
979,0.8125,0.90625,0.6875,0.59375,0.0625,0.703125,0.453125
980,0.609375,0.921875,0.609375,0.640625,0.359375,0.609375,0.5
981,0.859375,0.96875,0.71875,0.796875,0.15625,0.65625,0.59375
982,0.625,0.953125,0.8125,0.71875,0.140625,0.671875,0.671875
983,0.8125,0.9375,0.671875,0.75,0.140625,0.625,0.609375
984,0.5625,0.890625,0.671875,0.71875,0.140625,0.6875,0.65625
985,0.703125,0.90625,0.625,0.6875,0.125,0.734375,0.640625
986,0.765625,0.96875,0.78125,0.78125,0.03125,0.703125,0.671875
987,0.5,0.921875,0.640625,0.640625,0.359375,0.703125,0.5625
988,0.859375,0.9375,0.609375,0.671875,0.0625,0.578125,0.609375
989,0.40625,0.96875,0.671875,0.609375,0.28125,0.78125,0.515625
990,0.890625,0.921875,0.625,0.65625,0.078125,0.640625,0.59375
991,0.625,0.984375,0.703125,0.671875,0.1875,0.734375,0.578125
992,0.703125,0.953125,0.59375,0.640625,0.125,0.671875,0.5625
993,0.609375,0.9375,0.640625,0.640625,0.25,0.671875,0.5
994,0.78125,0.96875,0.65625,0.765625,0.109375,0.6875,0.5625
995,0.578125,0.875,0.796875,0.640625,0.125,0.6875,0.578125
996,0.765625,0.96875,0.71875,0.71875,0.125,0.703125,0.65625
997,0.625,0.953125,0.578125,0.640625,0.3125,0.734375,0.53125
998,0.78125,0.984375,0.65625,0.640625,0.09375,0.6875,0.546875
999,0.671875,0.96875,0.75,0.640625,0.3125,0.65625,0.546875
1000,0.796875,0.984375,0.734375,0.625,0.1875,0.625,0.671875
1001,0.546875,0.953125,0.5,0.6875,0.25,0.65625,0.5625
1002,0.71875,0.96875,0.828125,0.609375,0.21875,0.765625,0.421875
1003,0.65625,0.921875,0.546875,0.671875,0.21875,0.6875,0.546875
1004,0.796875,0.9375,0.515625,0.734375,0.09375,0.6875,0.59375
1005,0.703125,0.921875,0.703125,0.640625,0.171875,0.734375,0.609375
1006,0.671875,0.9375,0.671875,0.765625,0.21875,0.75,0.578125
1007,0.640625,0.921875,0.578125,0.71875,0.171875,0.6875,0.671875
1008,0.640625,0.96875,0.65625,0.75,0.109375,0.625,0.625
1009,0.765625,0.96875,0.765625,0.671875,0.1875,0.6875,0.609375
1010,0.734375,0.953125,0.65625,0.640625,0.140625,0.640625,0.53125
1011,0.734375,0.953125,0.6875,0.6875,0.15625,0.609375,0.5625
1012,0.609375,0.9375,0.671875,0.65625,0.171875,0.625,0.515625
1013,0.71875,0.96875,0.625,0.734375,0.109375,0.75,0.59375
1014,0.8125,0.9375,0.75,0.640625,0.0625,0.59375,0.6875
1015,0.53125,0.9375,0.5,0.6875,0.25,0.640625,0.546875
1016,0.640625,0.953125,0.59375,0.625,0.15625,0.625,0.609375
1017,0.671875,0.96875,0.703125,0.640625,0.109375,0.6875,0.546875
1018,0.5625,0.96875,0.71875,0.65625,0.25,0.703125,0.53125
1019,0.71875,0.953125,0.71875,0.71875,0.078125,0.625,0.578125
1020,0.609375,0.9375,0.625,0.640625,0.234375,0.609375,0.5625
1021,0.84375,0.9375,0.625,0.65625,0.046875,0.640625,0.53125
1022,0.59375,0.953125,0.671875,0.78125,0.15625,0.671875,0.6875
1023,0.6875,0.9375,0.671875,0.78125,0.046875,0.71875,0.46875
1024,0.90625,0.984375,0.8125,0.734375,0.1875,0.578125,0.59375
1025,0.484375,0.921875,0.625,0.640625,0.21875,0.671875,0.59375
1026,0.78125,0.9375,0.625,0.765625,0.09375,0.59375,0.546875
1027,0.59375,0.921875,0.578125,0.65625,0.171875,0.65625,0.53125
1028,0.71875,0.921875,0.53125,0.609375,0.21875,0.625,0.53125
1029,0.609375,0.96875,0.578125,0.8125,0.125,0.640625,0.609375
1030,0.65625,0.984375,0.609375,0.65625,0.21875,0.625,0.578125
1031,0.5625,0.953125,0.734375,0.59375,0.25,0.65625,0.5
1032,0.8125,0.984375,0.65625,0.65625,0.09375,0.734375,0.53125
1033,0.46875,0.921875,0.625,0.6875,0.328125,0.765625,0.609375
1034,0.796875,0.9375,0.5,0.703125,0.21875,0.703125,0.671875
1035,0.6875,0.984375,0.71875,0.65625,0.09375,0.625,0.59375
1036,0.5,0.90625,0.609375,0.6875,0.265625,0.640625,0.640625
1037,0.71875,0.984375,0.5,0.765625,0.0625,0.6875,0.71875
1038,0.65625,0.9375,0.734375,0.65625,0.09375,0.65625,0.578125
1039,0.578125,0.9375,0.515625,0.625,0.3125,0.6875,0.625
1040,0.765625,0.953125,0.546875,0.65625,0.15625,0.734375,0.546875
1041,0.5625,0.96875,0.796875,0.703125,0.171875,0.734375,0.609375
1042,0.5625,0.9375,0.65625,0.734375,0.21875,0.703125,0.6875
1043,0.71875,0.9375,0.640625,0.5625,0.09375,0.71875,0.546875
1044,0.515625,0.96875,0.515625,0.703125,0.109375,0.65625,0.640625
1045,0.703125,0.984375,0.734375,0.734375,0.140625,0.671875,0.65625
1046,0.625,0.96875,0.640625,0.640625,0.171875,0.65625,0.5625
1047,0.640625,0.875,0.609375,0.640625,0.234375,0.65625,0.53125
1048,0.671875,0.90625,0.65625,0.734375,0.1875,0.796875,0.546875
1049,0.609375,0.9375,0.515625,0.671875,0.25,0.71875,0.625
1050,0.625,0.9375,0.5625,0.703125,0.15625,0.671875,0.53125
1051,0.71875,0.984375,0.734375,0.671875,0.046875,0.578125,0.59375
1052,0.65625,0.984375,0.546875,0.6875,0.21875,0.796875,0.609375
1053,0.71875,0.953125,0.640625,0.6875,0.125,0.78125,0.53125
1054,0.578125,0.96875,0.6875,0.71875,0.15625,0.71875,0.671875
1055,0.796875,0.96875,0.625,0.671875,0.125,0.703125,0.578125
1056,0.609375,0.96875,0.53125,0.640625,0.234375,0.703125,0.5625
1057,0.65625,0.9375,0.71875,0.703125,0.046875,0.765625,0.546875
1058,0.609375,0.921875,0.546875,0.71875,0.1875,0.640625,0.625
1059,0.65625,0.921875,0.703125,0.65625,0.140625,0.625,0.65625
1060,0.6875,0.96875,0.53125,0.71875,0.078125,0.59375,0.65625
1061,0.578125,0.984375,0.640625,0.734375,0.09375,0.625,0.53125
1062,0.65625,0.921875,0.640625,0.71875,0.109375,0.65625,0.59375
1063,0.609375,0.9375,0.703125,0.65625,0.1875,0.703125,0.625
1064,0.671875,0.90625,0.6875,0.734375,0.125,0.71875,0.5625
1065,0.484375,0.9375,0.640625,0.796875,0.234375,0.671875,0.640625
1066,0.6875,0.984375,0.703125,0.78125,0.265625,0.734375,0.703125
1067,0.703125,0.984375,0.5625,0.84375,0.171875,0.703125,0.625
1068,0.4375,0.953125,0.515625,0.71875,0.234375,0.640625,0.59375
1069,0.671875,0.953125,0.578125,0.703125,0.125,0.6875,0.671875
1070,0.65625,0.96875,0.734375,0.625,0.125,0.75,0.5625
1071,0.65625,0.984375,0.625,0.78125,0.21875,0.71875,0.671875
1072,0.578125,0.921875,0.59375,0.671875,0.0625,0.703125,0.625
1073,0.75,0.953125,0.609375,0.75,0.09375,0.828125,0.640625
1074,0.515625,1.0,0.65625,0.78125,0.15625,0.625,0.625
1075,0.75,1.0,0.65625,0.65625,0.1875,0.6875,0.65625
1076,0.625,0.96875,0.53125,0.75,0.1875,0.671875,0.71875
1077,0.6875,0.984375,0.671875,0.734375,0.140625,0.578125,0.6875
1078,0.484375,0.90625,0.5,0.625,0.25,0.6875,0.59375
1079,0.90625,0.984375,0.671875,0.65625,0.09375,0.578125,0.625
1080,0.59375,0.9375,0.734375,0.640625,0.25,0.75,0.578125
1081,0.734375,0.984375,0.625,0.578125,0.140625,0.65625,0.578125
1082,0.78125,0.921875,0.640625,0.703125,0.171875,0.609375,0.5625
1083,0.53125,0.984375,0.578125,0.671875,0.265625,0.71875,0.40625
1084,0.796875,0.9375,0.5,0.796875,0.140625,0.734375,0.671875
1085,0.578125,0.953125,0.75,0.671875,0.109375,0.71875,0.625
1086,0.703125,0.890625,0.53125,0.796875,0.203125,0.625,0.765625
1087,0.625,0.984375,0.578125,0.734375,0.28125,0.609375,0.578125
1088,0.671875,0.921875,0.515625,0.765625,0.140625,0.796875,0.625
1089,0.65625,0.953125,0.609375,0.8125,0.234375,0.8125,0.703125
1090,0.546875,0.96875,0.609375,0.6875,0.125,0.796875,0.609375
1091,0.609375,0.96875,0.71875,0.734375,0.171875,0.71875,0.625
1092,0.71875,0.96875,0.671875,0.671875,0.203125,0.6875,0.625
1093,0.5625,0.953125,0.609375,0.71875,0.078125,0.828125,0.671875
1094,0.625,0.921875,0.671875,0.640625,0.15625,0.71875,0.609375
1095,0.734375,0.984375,0.578125,0.78125,0.109375,0.734375,0.65625
1096,0.671875,0.921875,0.484375,0.734375,0.15625,0.703125,0.65625
1097,0.671875,0.984375,0.640625,0.78125,0.171875,0.703125,0.65625
1098,0.640625,0.9375,0.65625,0.59375,0.171875,0.71875,0.59375
1099,0.640625,0.90625,0.765625,0.640625,0.25,0.765625,0.5625
1100,0.625,0.921875,0.53125,0.625,0.15625,0.71875,0.59375
1101,0.6875,0.96875,0.671875,0.65625,0.1875,0.765625,0.671875
1102,0.71875,0.984375,0.609375,0.75,0.140625,0.640625,0.65625
1103,0.59375,0.921875,0.671875,0.6875,0.125,0.59375,0.65625
1104,0.609375,0.90625,0.5625,0.71875,0.15625,0.625,0.71875
1105,0.65625,0.953125,0.6875,0.6875,0.1875,0.640625,0.609375
1106,0.625,0.9375,0.609375,0.75,0.171875,0.640625,0.640625
1107,0.578125,0.921875,0.515625,0.671875,0.21875,0.640625,0.6875
1108,0.796875,0.9375,0.59375,0.796875,0.09375,0.625,0.71875
1109,0.46875,0.953125,0.578125,0.796875,0.203125,0.65625,0.640625
1110,0.6875,0.96875,0.6875,0.65625,0.140625,0.625,0.46875
1111,0.578125,0.96875,0.515625,0.65625,0.21875,0.765625,0.609375
1112,0.625,0.90625,0.609375,0.65625,0.21875,0.71875,0.671875
1113,0.671875,0.90625,0.546875,0.78125,0.078125,0.734375,0.609375
1114,0.578125,0.953125,0.71875,0.6875,0.078125,0.78125,0.65625
1115,0.578125,0.953125,0.625,0.6875,0.15625,0.625,0.625
1116,0.671875,0.953125,0.53125,0.640625,0.15625,0.703125,0.578125
1117,0.578125,0.875,0.671875,0.71875,0.25,0.671875,0.640625
1118,0.59375,0.96875,0.53125,0.65625,0.171875,0.765625,0.65625
1119,0.6875,0.96875,0.515625,0.8125,0.171875,0.71875,0.75
1120,0.578125,0.984375,0.640625,0.65625,0.203125,0.65625,0.625
1121,0.671875,0.90625,0.65625,0.640625,0.109375,0.609375,0.671875
1122,0.578125,0.953125,0.609375,0.765625,0.109375,0.546875,0.6875
1123,0.65625,0.984375,0.6875,0.8125,0.109375,0.671875,0.75
1124,0.703125,0.90625,0.640625,0.640625,0.1875,0.625,0.625
1125,0.65625,0.984375,0.75,0.640625,0.28125,0.765625,0.59375
1126,0.71875,0.953125,0.625,0.703125,0.28125,0.78125,0.671875
1127,0.640625,0.9375,0.65625,0.765625,0.21875,0.84375,0.578125
1128,0.671875,0.921875,0.671875,0.703125,0.171875,0.75,0.65625
1129,0.484375,0.921875,0.578125,0.71875,0.296875,0.6875,0.59375
1130,0.59375,0.890625,0.53125,0.703125,0.265625,0.640625,0.625
1131,0.65625,0.953125,0.609375,0.625,0.125,0.78125,0.546875
1132,0.71875,0.984375,0.609375,0.703125,0.09375,0.65625,0.671875
1133,0.578125,0.953125,0.71875,0.703125,0.1875,0.671875,0.578125
1134,0.703125,0.953125,0.59375,0.6875,0.1875,0.625,0.609375
1135,0.796875,0.9375,0.640625,0.71875,0.09375,0.71875,0.625
1136,0.640625,0.921875,0.671875,0.671875,0.15625,0.765625,0.671875
1137,0.5625,0.96875,0.671875,0.71875,0.1875,0.78125,0.703125
1138,0.625,0.90625,0.609375,0.703125,0.171875,0.6875,0.625
1139,0.6875,0.921875,0.734375,0.71875,0.21875,0.671875,0.625
1140,0.671875,0.953125,0.609375,0.65625,0.34375,0.671875,0.578125
1141,0.5625,0.96875,0.625,0.6875,0.34375,0.625,0.703125
1142,0.71875,0.984375,0.59375,0.71875,0.203125,0.671875,0.53125
1143,0.734375,0.9375,0.625,0.75,0.203125,0.734375,0.625
1144,0.515625,0.953125,0.671875,0.59375,0.25,0.671875,0.484375
1145,0.671875,0.953125,0.609375,0.703125,0.21875,0.734375,0.625
1146,0.71875,0.921875,0.734375,0.78125,0.140625,0.5625,0.65625
1147,0.59375,0.953125,0.609375,0.71875,0.234375,0.65625,0.515625
1148,0.734375,0.890625,0.5625,0.828125,0.1875,0.71875,0.75
1149,0.59375,0.90625,0.734375,0.703125,0.140625,0.640625,0.609375
1150,0.640625,0.984375,0.75,0.734375,0.125,0.75,0.59375
1151,0.65625,0.984375,0.625,0.703125,0.078125,0.671875,0.6875
1152,0.640625,0.9375,0.671875,0.640625,0.21875,0.84375,0.640625
1153,0.71875,0.9375,0.59375,0.71875,0.203125,0.796875,0.703125
1154,0.640625,0.96875,0.703125,0.609375,0.1875,0.671875,0.546875
1155,0.703125,0.96875,0.578125,0.625,0.21875,0.671875,0.5625
1156,0.71875,0.984375,0.609375,0.765625,0.140625,0.6875,0.6875
1157,0.53125,0.96875,0.765625,0.75,0.234375,0.640625,0.609375
1158,0.78125,0.984375,0.59375,0.703125,0.15625,0.8125,0.578125
1159,0.6875,0.96875,0.625,0.71875,0.1875,0.765625,0.625
1160,0.5,1.0,0.765625,0.703125,0.234375,0.71875,0.578125
1161,0.84375,0.984375,0.5,0.796875,0.15625,0.609375,0.625
1162,0.546875,0.984375,0.640625,0.59375,0.1875,0.703125,0.53125
1163,0.546875,0.984375,0.5625,0.671875,0.234375,0.703125,0.5625
1164,0.796875,0.96875,0.546875,0.75,0.125,0.75,0.65625
1165,0.609375,0.90625,0.71875,0.65625,0.21875,0.71875,0.609375
1166,0.703125,0.953125,0.734375,0.640625,0.296875,0.6875,0.546875
1167,0.8125,0.90625,0.578125,0.5625,0.265625,0.65625,0.546875
1168,0.71875,0.96875,0.6875,0.75,0.21875,0.546875,0.640625
1169,0.65625,1.0,0.75,0.828125,0.09375,0.734375,0.734375
1170,0.609375,0.953125,0.703125,0.796875,0.125,0.75,0.703125
1171,0.703125,0.984375,0.609375,0.859375,0.171875,0.640625,0.671875
1172,0.6875,0.96875,0.640625,0.78125,0.109375,0.609375,0.671875
1173,0.59375,0.921875,0.59375,0.734375,0.1875,0.59375,0.640625
1174,0.5625,0.921875,0.65625,0.640625,0.15625,0.734375,0.546875
1175,0.703125,0.953125,0.46875,0.71875,0.21875,0.671875,0.5625
1176,0.671875,0.96875,0.609375,0.71875,0.15625,0.765625,0.578125
1177,0.609375,0.953125,0.5625,0.578125,0.15625,0.6875,0.5
1178,0.609375,0.953125,0.59375,0.734375,0.109375,0.6875,0.546875
1179,0.515625,0.921875,0.75,0.671875,0.171875,0.6875,0.5625
1180,0.671875,0.9375,0.640625,0.734375,0.171875,0.625,0.5625
1181,0.671875,0.96875,0.71875,0.6875,0.296875,0.6875,0.65625
1182,0.703125,0.984375,0.59375,0.765625,0.1875,0.71875,0.65625
1183,0.640625,0.953125,0.625,0.703125,0.203125,0.765625,0.578125
1184,0.515625,0.96875,0.609375,0.71875,0.1875,0.703125,0.625
1185,0.5625,0.953125,0.546875,0.65625,0.109375,0.640625,0.640625
1186,0.59375,0.984375,0.65625,0.703125,0.15625,0.671875,0.578125
1187,0.5625,0.953125,0.53125,0.703125,0.21875,0.6875,0.671875
1188,0.578125,0.984375,0.59375,0.65625,0.1875,0.65625,0.578125
1189,0.65625,0.9375,0.640625,0.6875,0.1875,0.640625,0.65625
1190,0.609375,0.921875,0.6875,0.671875,0.15625,0.71875,0.546875
1191,0.5,0.9375,0.578125,0.78125,0.140625,0.84375,0.6875
1192,0.75,0.953125,0.671875,0.703125,0.125,0.734375,0.625
1193,0.578125,0.9375,0.625,0.671875,0.125,0.609375,0.578125
1194,0.59375,0.953125,0.5625,0.71875,0.234375,0.625,0.65625
1195,0.609375,0.875,0.546875,0.59375,0.171875,0.609375,0.625
1196,0.6875,0.984375,0.59375,0.734375,0.109375,0.71875,0.5625
1197,0.640625,0.953125,0.6875,0.65625,0.203125,0.71875,0.609375
1198,0.65625,0.921875,0.59375,0.734375,0.234375,0.8125,0.671875
1199,0.515625,0.953125,0.625,0.71875,0.34375,0.78125,0.640625
1200,0.8125,0.953125,0.578125,0.734375,0.296875,0.796875,0.703125
1201,0.5625,0.984375,0.734375,0.640625,0.15625,0.671875,0.53125
1202,0.546875,0.953125,0.578125,0.625,0.3125,0.71875,0.53125
1203,0.75,0.90625,0.578125,0.703125,0.203125,0.71875,0.65625
1204,0.5625,0.921875,0.625,0.75,0.234375,0.71875,0.578125
1205,0.5625,0.921875,0.625,0.640625,0.265625,0.734375,0.640625
1206,0.703125,0.96875,0.53125,0.671875,0.15625,0.65625,0.6875
1207,0.59375,0.9375,0.578125,0.6875,0.09375,0.6875,0.671875
1208,0.65625,0.9375,0.65625,0.78125,0.109375,0.78125,0.71875
1209,0.5625,0.953125,0.65625,0.703125,0.15625,0.796875,0.59375
1210,0.640625,0.984375,0.671875,0.6875,0.09375,0.75,0.671875
1211,0.515625,0.953125,0.546875,0.734375,0.203125,0.671875,0.578125
1212,0.640625,0.90625,0.609375,0.78125,0.203125,0.6875,0.65625
1213,0.625,0.984375,0.625,0.578125,0.203125,0.734375,0.65625
1214,0.671875,0.953125,0.609375,0.65625,0.234375,0.75,0.65625
1215,0.6875,0.953125,0.609375,0.625,0.15625,0.640625,0.546875
1216,0.640625,0.890625,0.671875,0.640625,0.21875,0.703125,0.546875
1217,0.65625,0.90625,0.578125,0.578125,0.171875,0.734375,0.65625
1218,0.640625,0.90625,0.546875,0.765625,0.140625,0.734375,0.65625
1219,0.484375,0.96875,0.75,0.65625,0.171875,0.65625,0.46875
1220,0.609375,0.984375,0.6875,0.734375,0.296875,0.734375,0.59375
1221,0.6875,0.9375,0.640625,0.671875,0.203125,0.734375,0.5625
1222,0.65625,0.96875,0.515625,0.75,0.234375,0.671875,0.640625
1223,0.5625,0.9375,0.453125,0.734375,0.1875,0.6875,0.671875
1224,0.578125,0.96875,0.5625,0.734375,0.21875,0.6875,0.640625
1225,0.484375,0.953125,0.65625,0.703125,0.296875,0.671875,0.609375
1226,0.578125,0.984375,0.46875,0.78125,0.375,0.71875,0.734375
1227,0.796875,0.9375,0.578125,0.75,0.171875,0.671875,0.578125
1228,0.5,0.9375,0.609375,0.8125,0.171875,0.671875,0.65625
