epoch,d_real_auth_acc,d_real_class_acc,d_fake_auth_acc,d_fake_class_acc,g_auth_acc,g_class_acc,cnn_accuracy
224,0.53125,0.78125,0.09375,0.0625,0.421875,0.09375,0.0625
225,0.5625,0.765625,0.046875,0.09375,0.328125,0.09375,0.15625
226,0.453125,0.765625,0.171875,0.125,0.234375,0.09375,0.125
227,0.390625,0.6875,0.203125,0.15625,0.140625,0.109375,0.09375
228,0.4375,0.859375,0.296875,0.140625,0.078125,0.171875,0.078125
229,0.546875,0.75,0.5,0.15625,0.078125,0.140625,0.109375
230,0.640625,0.734375,0.75,0.21875,0.078125,0.15625,0.109375
231,0.625,0.703125,0.859375,0.15625,0.078125,0.0625,0.125
232,0.734375,0.8125,0.84375,0.109375,0.078125,0.140625,0.078125
233,0.78125,0.71875,0.8125,0.15625,0.015625,0.125,0.09375
234,0.6875,0.8125,0.421875,0.203125,0.078125,0.140625,0.109375
235,0.71875,0.796875,0.546875,0.15625,0.03125,0.15625,0.078125
236,0.703125,0.71875,0.703125,0.203125,0.0,0.125,0.0625
237,0.5,0.796875,0.859375,0.171875,0.0625,0.125,0.109375
238,0.703125,0.859375,0.59375,0.046875,0.046875,0.078125,0.109375
239,0.625,0.78125,0.59375,0.0625,0.03125,0.171875,0.09375
240,0.546875,0.765625,0.703125,0.046875,0.0625,0.09375,0.09375
241,0.53125,0.734375,0.59375,0.1875,0.125,0.15625,0.046875
242,0.625,0.8125,0.609375,0.140625,0.078125,0.140625,0.09375
243,0.671875,0.765625,0.6875,0.140625,0.03125,0.078125,0.0625
244,0.53125,0.8125,0.609375,0.125,0.109375,0.171875,0.09375
245,0.796875,0.90625,0.625,0.125,0.046875,0.15625,0.0625
246,0.765625,0.75,0.8125,0.140625,0.0,0.140625,0.09375
247,0.640625,0.84375,0.90625,0.140625,0.0,0.09375,0.0625
248,0.71875,0.890625,0.90625,0.09375,0.015625,0.21875,0.078125
249,0.828125,0.890625,0.96875,0.1875,0.0,0.234375,0.09375
250,0.71875,0.828125,0.921875,0.140625,0.046875,0.109375,0.078125
251,0.90625,0.78125,0.9375,0.109375,0.0625,0.171875,0.0625
252,0.921875,0.84375,0.875,0.15625,0.015625,0.203125,0.078125
253,0.828125,0.859375,0.890625,0.09375,0.015625,0.125,0.109375
254,0.890625,0.828125,0.890625,0.125,0.0,0.125,0.0625
255,0.8125,0.8125,1.0,0.21875,0.0,0.046875,0.171875
256,0.828125,0.84375,0.984375,0.078125,0.046875,0.203125,0.09375
257,0.8125,0.8125,0.9375,0.21875,0.0625,0.171875,0.046875
258,0.921875,0.78125,0.84375,0.171875,0.078125,0.140625,0.0625
259,0.84375,0.796875,0.71875,0.203125,0.03125,0.109375,0.03125
260,0.796875,0.78125,0.765625,0.15625,0.03125,0.109375,0.09375
261,0.671875,0.765625,0.59375,0.125,0.09375,0.109375,0.125
262,0.671875,0.890625,0.609375,0.1875,0.0625,0.125,0.078125
263,0.65625,0.921875,0.5625,0.1875,0.109375,0.140625,0.09375
264,0.6875,0.8125,0.6875,0.109375,0.03125,0.109375,0.109375
265,0.65625,0.78125,0.828125,0.15625,0.078125,0.1875,0.09375
266,0.765625,0.859375,0.859375,0.125,0.03125,0.0625,0.0625
267,0.703125,0.71875,0.75,0.21875,0.03125,0.15625,0.109375
268,0.65625,0.8125,0.65625,0.21875,0.078125,0.15625,0.125
269,0.734375,0.828125,0.34375,0.109375,0.0625,0.0625,0.078125
270,0.609375,0.828125,0.59375,0.140625,0.046875,0.1875,0.09375
271,0.640625,0.8125,0.734375,0.171875,0.03125,0.171875,0.078125
272,0.765625,0.78125,0.8125,0.109375,0.015625,0.09375,0.109375
273,0.75,0.734375,0.96875,0.203125,0.015625,0.234375,0.109375
274,0.875,0.859375,0.828125,0.1875,0.015625,0.046875,0.109375
275,0.84375,0.78125,0.765625,0.078125,0.015625,0.140625,0.125
276,0.859375,0.796875,0.671875,0.125,0.015625,0.171875,0.09375
