epoch,d_loss,g_loss,psnr,cnn_accuracy
2986,-1043097.375,1888824.5,4.842622642535633,0.46875
2987,-1118336.875,1762780.75,4.815377002079798,0.546875
2988,-638915.0,1768701.25,4.914186454043148,0.5
2989,-1020782.875,1704200.0,5.223942835786798,0.5625
2990,-216031.6875,1612834.75,4.526063629902056,0.4375
2991,-556265.625,1689686.5,5.0482195098917995,0.609375
2992,-951902.25,1645404.5,5.040989967627079,0.40625
2993,-907914.0625,1746947.75,4.998042821385372,0.5
2994,-740423.6875,1701597.875,5.065677762407517,0.515625
2995,911460.5,1497221.0,5.098611306667,0.546875
2996,-480811.1875,1841609.5,4.738253589867172,0.5
2997,-612434.75,1684284.0,5.345769094369323,0.625
2998,-782652.125,1453385.625,5.254940806453012,0.609375
2999,-595358.75,1737795.0,5.142636086411541,0.5
3000,479166.75,1568836.75,5.0069709707603804,0.53125
3001,-276011.5,1386783.875,4.863598476797785,0.5
3002,-988727.0,1706597.5,4.960365810434542,0.53125
3003,-929277.9375,1758580.5,5.053719917041592,0.53125
3004,-627413.5,1735155.5,5.480412811579698,0.46875
3005,-703652.875,1384845.625,5.359915941474924,0.609375
3006,-862325.25,1795802.25,4.874104230502262,0.546875
3007,-676417.5,1403623.25,4.7905116773550915,0.53125
3008,-662776.5,1573006.0,5.243894257790368,0.546875
3009,-948887.25,1538088.875,4.841276437869992,0.46875
3010,-464171.125,1733045.25,5.301551014286829,0.5625
3011,-962995.9375,1565787.875,4.915864952768648,0.484375
3012,-983639.5,1769871.25,4.956129214925708,0.484375
3013,-898152.5,1754985.75,4.954138619692381,0.453125
3014,-733985.125,1958736.875,4.489967935204429,0.484375
3015,-473481.28125,1683312.5,4.713833518775243,0.453125
3016,-895313.6875,1727525.375,4.375461645850035,0.421875
3017,-753564.375,2053010.5,4.832358068389847,0.53125
3018,1450776.375,1844712.375,4.6151288718370544,0.53125
3019,-1074982.25,1443098.75,4.998496955771616,0.59375
3020,-291485.75,1848434.75,4.748533888146897,0.5
3021,-1029513.25,1869580.0,5.270603961415085,0.59375
3022,-480678.875,1580026.0,4.610089543677952,0.4375
3023,-580776.625,1648388.0,4.546605321462076,0.5625
3024,-1050184.875,1629096.0,4.829115982992184,0.421875
3025,-630555.5625,1804251.75,5.235428222802816,0.515625
3026,-1115299.5,1997068.75,5.099677848320379,0.609375
3027,-744487.75,1962635.5,4.734409074560734,0.375
3028,2839045.25,1494752.25,5.091156601677042,0.46875
3029,-958987.0625,1902900.75,4.503707681828101,0.40625
3030,-752780.0,1676847.875,5.1258711025013,0.53125
3031,-855691.375,2090931.75,5.049196335899485,0.5
3032,-896351.875,1974474.5,4.974940642314016,0.515625
3033,-350386.875,1884549.375,4.669104971410694,0.46875
3034,-1030623.0,1522623.5,4.652434851209932,0.4375
3035,-611596.375,1813091.75,4.9965445147493535,0.515625
3036,-924534.625,1837708.5,5.287717348364285,0.515625
3037,-1118869.25,1492261.25,5.265444649047125,0.625
3038,-856130.5,1965613.0,4.794844607316395,0.453125
3039,-1230304.5,1664817.375,5.063020431289043,0.46875
3040,-1057124.125,2113486.75,4.9838013955261715,0.5
3041,-967224.0625,1346139.5,5.09998274228561,0.5
3042,-709143.1875,1980900.5,4.694807180814852,0.515625
3043,-874046.75,1901492.25,5.231971558424252,0.515625
3044,-821555.0,1577971.375,4.994902820286153,0.5
3045,-834312.875,1511242.25,5.230341147647524,0.53125
3046,-991578.5625,2035112.0,4.939869857281668,0.578125
3047,-920044.0625,2085149.0,5.314612968210676,0.46875
3048,-1175767.25,2078749.0,4.921712653643433,0.5
3049,-854427.25,1801885.5,4.772076059510841,0.625
3050,-1258618.625,2032799.125,4.908378126053692,0.53125
3051,-904432.0625,1534389.75,4.955350935066823,0.515625
3052,-650534.125,1298352.75,4.98677260347531,0.46875
3053,-905110.25,2065852.75,5.2839785015591225,0.515625
3054,-1087200.5,1867377.625,5.437580540513814,0.6875
3055,-794489.625,1774539.25,4.500679184570624,0.484375
3056,-1008755.5,1836401.625,4.541623105958087,0.5
3057,-720666.1875,2165275.25,4.682417520518921,0.453125
3058,-1194498.75,1986655.0,4.691119848169883,0.390625
3059,-363942.75,1797560.5,5.0284265830228225,0.4375
3060,-1200950.375,2057216.75,4.937752745291422,0.53125
3061,-805599.625,1685982.0,5.156932758889323,0.5625
3062,-782097.375,1918398.25,5.178887340253123,0.5625
3063,-1151680.125,1927170.25,4.833944958435997,0.546875
3064,-1144251.625,2153135.75,4.9371213628987025,0.515625
3065,-613498.0625,1824101.5,4.948421038817104,0.46875
3066,-490184.875,1705832.25,4.8631165884215655,0.5625
3067,-891014.875,2141319.0,4.593969401686053,0.546875
3068,-1148123.625,2052507.75,4.956429463228741,0.4375
3069,-966632.6875,2250280.75,4.463762595235896,0.453125
3070,-877064.25,1519433.125,5.04948942655041,0.5
3071,-1321253.125,1826356.625,4.055222837867189,0.375
3072,-1030595.5,2044453.375,4.9355362512834375,0.5
3073,-909293.1875,1476422.5,4.697014823987592,0.5
3074,212995.125,2019861.0,5.0381697286573415,0.5
3075,-1079063.75,1708809.75,4.8061604815609495,0.421875
3076,-1207494.0,2207972.5,4.797981498223563,0.59375
3077,-717213.75,1812359.75,4.846208637266006,0.515625
3078,-1218167.25,2285993.5,4.70846523598596,0.40625
3079,-677599.6875,1925508.375,4.988183455937106,0.5625
3080,-1072942.625,2082049.375,5.313577669012374,0.640625
3081,-969928.625,2114627.0,4.6681462905623246,0.515625
3082,-869110.0,1586394.75,5.202156933119991,0.46875
3083,-954984.0625,1844841.625,4.537655427125745,0.484375
3084,-1030812.875,2114529.5,5.261647105867688,0.546875
3085,-179353.125,1732828.75,5.113783153520953,0.46875
3086,-1031345.75,2153248.5,4.662439164445857,0.453125
3087,-1096862.5,1737008.0,4.313324678566584,0.390625
3088,-797886.5,2021288.75,4.976182795390664,0.515625
3089,-721682.75,1998145.0,5.008248154631425,0.484375
3090,-1072316.5,1922037.75,4.278429801664383,0.4375
3091,-713179.9375,1574255.375,4.965221226510201,0.546875
3092,-831913.75,2164855.0,4.606217716336525,0.484375
3093,-902209.25,2123776.75,4.858220620764815,0.40625
3094,-1071990.625,2121827.5,4.746859742644856,0.53125
3095,-914458.9375,2134362.5,5.046412547093794,0.546875
3096,-653642.25,1915850.0,4.8216392110785575,0.484375
3097,-761815.75,2332323.5,4.635114178375396,0.5625
3098,-161548.75,2306822.5,4.808179146805834,0.46875
3099,-993228.5625,2217225.0,5.024850825352814,0.484375
3100,-855121.8125,1950407.75,4.752904382052297,0.5
3101,-621666.4375,2233617.5,4.68667092178749,0.515625
3102,-767810.125,1792798.5,3.970608667737594,0.390625
3103,-1064492.125,2133855.25,4.242684919633704,0.5
3104,-1065566.125,2090168.0,5.001686234772342,0.5
3105,-526745.25,1966160.5,4.75428921828832,0.453125
3106,-699130.0625,2122576.5,4.517619958455469,0.484375
3107,-1067152.0,1776620.75,4.74981609817704,0.484375
3108,-1212790.125,1877442.875,4.9658684842045995,0.5625
3109,-1097051.625,2122238.0,5.026497293097957,0.53125
3110,-762667.3125,2195544.5,4.996640214215159,0.53125
3111,-991793.5625,1759869.375,4.867424147805749,0.484375
3112,-107534.5,2148729.25,4.9352277662804465,0.59375
3113,-1123532.25,1996779.5,4.56152456523055,0.453125
3114,-736493.375,2018495.75,4.684065100265049,0.453125
3115,-998609.375,2405020.0,4.520437089992171,0.4375
3116,-897727.0,1785415.875,4.688917103793985,0.53125
3117,-875704.25,2061277.0,4.402745009794798,0.53125
3118,-1185677.125,2360867.0,4.777224969787424,0.640625
3119,-881534.125,2304396.5,4.632048709768716,0.515625
3120,-1158369.625,1931737.375,4.795859787160354,0.53125
3121,-868428.3125,1863990.375,4.742251163910609,0.453125
3122,-968837.875,1838660.0,4.487222502927236,0.4375
3123,-920680.0,1835655.75,4.724119098221298,0.484375
3124,-454738.5625,2080683.5,4.816386792278522,0.53125
3125,-717149.0625,2241708.25,4.6598883328075225,0.421875
3126,-1311805.75,1704126.5,4.660084759467556,0.546875
3127,2622171.25,2372912.5,4.850069229650895,0.59375
3128,-1011186.5,1967848.875,4.563862404448812,0.390625
3129,-1234628.625,2306359.5,4.167570753297035,0.328125
3130,-1071143.375,2044949.75,4.762628060442976,0.5
3131,-605223.0,2253144.25,4.910064403593343,0.53125
3132,-1064294.625,1801484.375,4.960944604291705,0.5625
3133,-1293983.875,2051676.0,4.656701331428855,0.4375
3134,-1085710.875,2134000.25,4.534230339678658,0.453125
3135,-1341313.625,2002707.25,4.666793575714631,0.5
3136,-875709.9375,2381062.5,4.600618968196653,0.5625
3137,-240641.25,2335470.5,4.916994351032612,0.453125
3138,-653828.25,2045992.875,5.180675613330643,0.578125
3139,26134.75,2322028.5,4.771121170689746,0.53125
3140,-910577.9375,1702397.25,4.7297240699163465,0.375
3141,-1314343.625,2327634.5,4.798514432417617,0.421875
3142,-713515.0,2442494.75,5.013145934874739,0.421875
3143,-834843.0625,2580802.0,5.093118600444995,0.5
3144,-1150287.0,2048942.625,5.098432109821815,0.46875
3145,-1226590.0,1984297.75,4.336632251018189,0.359375
3146,-1162394.375,2082380.75,4.692422965790039,0.421875
3147,-1049177.625,1924243.5,5.406985907841398,0.5625
3148,-1046650.375,1988343.25,4.897813622041425,0.5625
3149,-576176.25,2290328.75,4.303439228658946,0.484375
3150,-1087967.25,2317436.0,4.95058301580703,0.53125
3151,-1088381.25,2201620.75,4.878911073509839,0.578125
3152,-1327689.875,2239228.75,4.929125076361547,0.578125
3153,-530415.0625,2534859.25,5.135991414464572,0.5625
3154,-1148268.5,1950521.75,5.3490496573081945,0.59375
3155,-1022740.9375,1866873.25,4.418022763174875,0.46875
3156,-1499206.875,2391868.5,4.8255798475514675,0.421875
3157,-523478.25,2583928.75,5.254882211617547,0.46875
3158,-1051760.125,2472415.0,4.83000578026321,0.546875
3159,-1090373.0,2331664.0,4.7848935811730495,0.375
3160,-807061.5,2374984.5,4.932150567986802,0.5
3161,-1317776.0,2380476.5,4.691738189350852,0.484375
3162,-1379993.5,2064694.5,5.003807714433948,0.453125
3163,-801306.0,2378977.0,4.298867118848337,0.515625
3164,-1429077.375,2473108.25,4.884634662547512,0.546875
3165,-981439.875,2610824.0,4.38548203713892,0.484375
3166,-975573.625,2355442.0,5.07385477178408,0.59375
3167,-536437.25,2479974.0,5.062661232709774,0.5
3168,42296.25,2177516.0,4.784657541719816,0.5
3169,-1214299.625,2605727.5,4.70791645045167,0.453125
3170,-1694060.75,2461033.0,5.328231204796428,0.640625
3171,-1273313.25,2600078.0,4.551935467456757,0.453125
3172,-1282702.5,2455159.75,4.662806504628248,0.5
3173,-1513588.0,2263894.75,4.772006154060881,0.390625
3174,-1333891.625,1945835.25,4.831639451924119,0.484375
3175,-1302844.5,2055965.125,4.576514172096732,0.46875
3176,-1262003.875,2246755.5,5.047435724516843,0.53125
3177,-417516.6875,2207919.0,4.751600000297468,0.484375
3178,-1427248.375,2388336.75,4.92095659292082,0.53125
3179,-1125212.25,2715203.0,4.840690884228135,0.453125
3180,-950710.875,2117945.0,5.250899182680686,0.5625
3181,-1041043.75,2193445.0,4.205373090085432,0.484375
3182,-388235.0,2095717.75,4.457076783203824,0.484375
3183,-1084926.5,2478448.0,4.565110482699354,0.5625
3184,-400527.75,2673977.5,4.869747145856014,0.53125
3185,-1305003.5,1903415.875,4.842955410030171,0.578125
3186,-1157504.0,2525935.5,4.613759240185353,0.40625
3187,-840442.4375,1673539.625,4.630482766598782,0.53125
3188,-620797.6875,2538399.0,5.023565458143546,0.546875
3189,-750563.1875,2279155.0,5.166534175918156,0.59375
3190,-1147239.75,2464101.25,4.755258208790812,0.46875
3191,-885050.25,2536546.5,5.135659067531014,0.546875
3192,-891280.8125,2348827.0,4.509093972628147,0.53125
3193,-1020661.375,2698648.0,4.501655240999742,0.46875
3194,-1446524.5,2169208.0,4.74600071437332,0.5625
3195,-1233902.0,2780712.0,4.784266897345385,0.5
3196,72424.25,2826390.25,4.7159584615358305,0.453125
3197,-1082605.0,2580104.0,4.623150839976445,0.46875
3198,-1029547.5625,2405923.0,4.863760308097469,0.46875
3199,-1230589.875,2459525.5,5.046731514275208,0.625
3200,-316370.75,2645757.5,4.581203572016558,0.421875
3201,-1079601.125,2689147.0,4.998538689422022,0.5625
3202,-780066.9375,2566376.5,4.9534886534221165,0.453125
3203,-1269887.25,2019387.875,4.69502083620192,0.484375
3204,-1328764.0,1932945.0,4.614096645566622,0.421875
3205,-1393693.75,2487977.0,4.584890593201724,0.421875
3206,-1396994.875,2505880.75,4.999341935751996,0.515625
3207,-1479348.0,2482365.75,5.102888266020066,0.671875
3208,-991694.4375,2675589.0,5.4002207590566575,0.5
3209,-653413.125,2322259.5,4.786956551050614,0.4375
3210,-287952.625,2516701.0,4.9372520696744,0.4375
3211,-1761045.25,2538078.5,5.013692800444032,0.484375
3212,-974568.75,2723697.75,4.860932301768733,0.53125
3213,-1029580.375,2013456.25,4.8404371951346805,0.359375
3214,-536388.25,2594234.75,5.020497837027943,0.546875
3215,-949395.75,2620710.25,4.920944535602385,0.484375
3216,-857044.1875,2695765.5,4.7849917399699,0.578125
3217,-1256611.0,2878304.5,5.320456716759381,0.59375
3218,-1124969.875,1969866.375,4.91306059391883,0.53125
3219,-215511.5,2350143.75,5.10044933850369,0.5625
3220,-640623.75,2789440.5,5.0153600979308,0.515625
3221,-772811.875,2503081.0,4.791028873133175,0.484375
3222,-1486110.125,2784395.75,5.269776387034931,0.609375
3223,-963305.6875,2897624.5,4.765574620368362,0.515625
3224,-215405.25,2420911.5,4.7086761197216624,0.546875
3225,-1197360.25,2598300.0,4.961742549620521,0.515625
3226,-516343.375,2317901.0,5.094998234591857,0.53125
3227,-846655.1875,2695642.25,5.386930493044183,0.4375
3228,-924820.375,2813075.0,4.775566548574895,0.515625
3229,-638785.0625,2481308.0,4.490675858517462,0.46875
3230,305151.875,2275368.25,4.4770897001927565,0.40625
3231,-1226506.0,2301981.5,4.533274136914402,0.53125
3232,-1093930.25,2900556.5,4.717633774979535,0.46875
3233,-640153.75,2688172.75,4.725198558388768,0.453125
3234,-1339505.625,3013735.25,4.876247020275059,0.5
3235,-1710079.75,2694095.5,4.561039538899272,0.421875
3236,-1056854.125,2383192.5,4.632251778569401,0.5
3237,-1225435.375,2867934.0,4.754062571470852,0.421875
3238,-854740.4375,1845063.75,5.007889357181119,0.484375
3239,-879870.375,2627815.5,4.927959911994511,0.578125
3240,-580841.9375,2265087.5,4.861368754073575,0.46875
3241,-1727778.875,2588899.75,4.593079710488909,0.46875
3242,-1135802.25,1953836.5,4.166997032630114,0.28125
3243,-1331986.25,2771698.5,4.48527053995369,0.4375
3244,-993377.25,2478112.5,4.705069542815767,0.53125
3245,-128946.125,2632670.75,5.024666002103123,0.53125
3246,-1553761.75,3121720.5,4.9661426029571745,0.5
3247,-622149.3125,2255499.0,4.860466959525077,0.46875
3248,-1088728.125,2737390.5,5.120594633272626,0.453125
3249,-825633.75,2341164.25,4.722187879776568,0.484375
3250,-1658805.5,3011363.25,4.9346390844688575,0.5
3251,-1136356.75,2125216.75,4.407882455747416,0.4375
3252,-1616098.375,2612971.0,5.334074753947734,0.5625
3253,-34933.625,2665882.5,4.610869712231701,0.390625
3254,-1570508.25,2776296.25,4.527556755637784,0.515625
3255,-1646352.375,1751480.625,4.704296739375492,0.40625
3256,-1085943.25,2831449.25,4.882296121145489,0.5
3257,-652393.25,2668525.5,4.868060168354019,0.453125
3258,-1695784.25,2878692.0,4.485212736244447,0.484375
3259,-1072141.25,2967776.5,5.442629058570648,0.578125
3260,-1185426.625,2819242.0,4.851076045588782,0.421875
3261,-963548.8125,2868351.0,4.914961404762686,0.546875
3262,-1060191.25,2787325.75,5.1412587281535895,0.578125
3263,-520617.75,1906460.375,4.849205357269282,0.484375
3264,-499142.0625,2363051.25,4.942981616528617,0.53125
3265,-629755.25,2677966.5,4.686755461100302,0.484375
3266,-1289879.25,2838760.0,5.034380077933812,0.515625
3267,-1014091.375,2712100.75,4.834006019401448,0.484375
3268,-1838936.5,2946855.0,5.097879493216398,0.5
3269,-1468573.5,2894116.25,4.369961614872666,0.328125
3270,-1029197.6875,2876626.0,5.2039741193329725,0.46875
3271,-1141769.0,2559527.5,5.413213746102334,0.59375
3272,-506052.5,1846974.125,4.57928321816561,0.5625
3273,-1046253.25,2703268.5,4.935305591149134,0.484375
3274,-1389290.375,2575445.5,4.8377540482634105,0.40625
3275,-926772.625,2642911.5,4.763058232021312,0.4375
3276,-1143518.625,2607324.0,5.016470889705461,0.53125
3277,-1088378.0,2475403.5,4.710620483218248,0.484375
3278,-1529662.25,2057144.0,4.733509392512954,0.515625
3279,-1662025.625,2745707.25,4.977465613971424,0.46875
3280,-1272571.75,2717988.5,4.572228158910415,0.546875
3281,-1422514.625,3025962.0,4.725359924240339,0.515625
3282,-798864.25,2260627.5,5.2812261486132375,0.625
3283,-1377413.625,2919993.0,4.765894167608285,0.578125
3284,-830834.125,2324732.75,4.697968445448919,0.53125
3285,-1471781.25,3013849.0,4.244172443015003,0.34375
3286,-1332068.5,2077578.5,4.6609773069370055,0.40625
3287,-1344350.0,2876262.25,4.623362875464029,0.515625
3288,-835714.8125,2416788.0,4.7819708680198705,0.53125
3289,-1376679.5,2728795.25,5.217167958113572,0.546875
3290,-471420.0,2950204.75,4.875200150497644,0.40625
3291,-774923.0,2704235.0,4.641388410409325,0.5
3292,-1221462.0,2961055.5,4.710744547761623,0.390625
3293,-326279.75,2448554.0,5.057671239128499,0.5
3294,-1043597.625,2777561.25,5.0406904265094346,0.578125
3295,-1355020.75,2826090.0,4.594632595500942,0.53125
3296,-1397766.0,2525726.5,4.443144734473168,0.484375
3297,-1230763.0,3143802.0,4.444749362244336,0.46875
3298,-1237785.5,2497108.5,5.010464334507595,0.484375
3299,-1274892.125,2723338.0,4.589388712354482,0.5
3300,-1124542.25,2979695.0,5.113778951942038,0.390625
3301,-277243.25,2738092.5,5.432681672323547,0.59375
3302,-1105306.0,2977177.75,4.7356944379507455,0.5
3303,-632215.375,2367477.25,4.3865061027965275,0.421875
3304,-905885.625,2798153.75,4.67382333796586,0.421875
3305,-819129.25,2893073.5,4.431703035796836,0.515625
3306,-969183.625,2196333.5,4.409571637711384,0.421875
3307,-1249528.0,2806169.0,4.366879882604229,0.453125
3308,-411011.875,2818502.75,5.077235299167753,0.5625
3309,-1903583.625,2803686.5,4.61806734047577,0.546875
3310,-1220533.5,3087126.25,5.024446611885277,0.484375
3311,901061.25,2751582.5,5.030397122650772,0.5625
3312,-950906.375,2881138.0,4.045847026224601,0.453125
3313,-935533.8125,3119969.5,4.552917204978049,0.515625
3314,-1164912.5,2439267.5,4.630619223700939,0.53125
3315,-579442.25,2710671.5,4.66214304271239,0.421875
3316,-1509995.625,3133516.0,4.428657215544839,0.453125
3317,5640507.5,3049764.0,4.548656618236786,0.40625
3318,-1383908.625,3183232.0,4.8242310533784885,0.453125
3319,-732523.25,2691714.0,4.637425713550397,0.578125
3320,-1259261.0,2288547.75,4.89105508805895,0.515625
3321,-1117491.125,2798942.75,5.1860025615630425,0.53125
3322,-1627984.25,2207390.75,4.539498190995928,0.421875
3323,-668138.375,2890442.0,4.557344980025706,0.484375
3324,-1645292.5,2827124.5,4.890209763245463,0.59375
3325,-594663.75,3052645.75,4.237712327802391,0.375
3326,3040683.5,2109978.25,4.642472001157148,0.5625
3327,-1246757.125,2624696.25,4.507805974252862,0.4375
3328,-1636574.25,2857292.0,4.800159751831405,0.546875
3329,-1567964.75,2470602.0,4.579578573376788,0.375
3330,-1034682.75,2809247.0,4.4975707667047455,0.5
3331,-1527574.0,2984867.0,4.5421365406094125,0.484375
3332,-1146486.0,2907336.75,4.9388842185024036,0.46875
3333,-1400560.75,3133453.0,4.88045494278022,0.5
3334,-783144.5,2737378.0,4.346423911963626,0.4375
3335,-1359663.125,3279197.5,4.6264778000330935,0.5
3336,-1084483.5,2842917.75,4.443250227022624,0.421875
3337,-1235623.0,2864492.0,4.463647559692738,0.421875
3338,-1575356.75,1951815.75,4.335915977233599,0.328125
3339,-1289496.75,3110331.25,4.865930540702649,0.53125
3340,-655558.9375,2316848.25,4.801470982242029,0.328125
3341,3030954.5,2576855.5,5.103370263964737,0.484375
3342,-1151431.875,3186918.0,5.0626134802227005,0.515625
3343,-1326189.5,2561233.0,5.141323420806046,0.53125
3344,-1502679.75,2639165.75,4.582377457130904,0.53125
3345,-932422.75,2756895.25,4.949277366920812,0.640625
3346,-960165.75,3098869.75,4.756313319747637,0.546875
3347,-791798.5,2848067.5,5.167492891274711,0.53125
3348,-1442826.75,2652305.75,4.950073980495267,0.578125
3349,-693043.625,2553339.0,4.774605063173211,0.46875
3350,-354490.0,2382310.0,4.47411813852944,0.359375
3351,-1091456.75,2777172.75,4.703201819447626,0.59375
3352,-837687.5,2539831.0,4.485664643607156,0.5
3353,30681.75,2965162.75,4.08934944283615,0.3125
3354,-1067358.125,2727893.5,5.10557388535347,0.59375
3355,-817396.25,3190885.5,4.65150099571704,0.546875
3356,7949056.5,2913734.0,4.808092993745807,0.421875
3357,116274.0,3123713.5,5.017726623677934,0.5625
3358,-582826.5,2321285.25,4.558892532974247,0.53125
3359,-1270328.5,2993062.0,4.758732491607055,0.515625
3360,-1153429.625,2463808.0,4.640436958001082,0.46875
3361,1168235.0,3018508.0,4.7747838196126136,0.515625
3362,1087871.75,2517740.5,4.826741459243545,0.5
3363,-617786.75,2915961.5,4.658615748716918,0.4375
3364,2737604.25,2104459.5,4.64974904739509,0.46875
3365,222550.75,2674875.0,4.893963895127149,0.5
3366,9672532.0,2413714.5,4.912539490917222,0.53125
3367,3250421.5,2209873.0,4.61193673075324,0.5
3368,597571.375,2238493.0,4.756003763010228,0.578125
3369,2971269.75,2838163.25,4.7201462306298065,0.515625
3370,2745599.0,2682709.5,5.205516986921522,0.53125
3371,903278.25,2508082.0,4.512602452127853,0.421875
3372,5199256.5,1686073.625,4.692709719400332,0.546875
3373,987961.625,2744963.75,4.77592220442057,0.453125
3374,-345596.375,2487042.5,4.738063999877933,0.515625
3375,1112697.5,2450962.25,4.3629523229775815,0.46875
3376,9825940.0,1673293.375,4.719119819133896,0.453125
3377,3637376.5,2622223.5,4.742818964365086,0.5
3378,3408439.0,2462564.25,4.986242580946647,0.359375
3379,3583498.0,2894607.5,4.609984409375581,0.515625
3380,1536823.25,2536700.25,4.6792751543047215,0.453125
3381,2588940.5,2024892.75,4.1530335374511775,0.4375
3382,11780912.0,2310463.5,3.9737873660410865,0.515625
3383,5854898.5,2373495.5,4.370712561025098,0.453125
3384,4862724.5,2119363.5,4.693386639788189,0.484375
3385,3829690.5,2461548.75,4.740614909792517,0.578125
3386,12004312.0,2074839.625,4.920044350375113,0.578125
3387,6021057.0,2190696.0,4.8637924370876515,0.578125
3388,14484820.0,1914282.25,4.604772416024666,0.484375
3389,4895917.0,2307591.25,4.094398808168227,0.375
3390,2104649.5,2178446.75,4.459981041942061,0.578125
3391,8662457.0,2269175.25,4.360708486620568,0.390625
3392,8308650.0,2333914.75,4.7674166056147005,0.484375
3393,29958608.0,1885871.75,4.758291134166836,0.515625
3394,12391993.0,319100.3125,4.897285151463676,0.453125
3395,8896372.0,368434.46875,4.726790195106871,0.484375
3396,35655020.0,41841.390625,4.695798477943986,0.53125
3397,15538450.0,-4964.7626953125,4.63077297802479,0.5625
3398,8257597.5,-34488.8984375,4.722776101939501,0.515625
3399,8387814.0,-14823.849609375,5.087864626352905,0.5625
3400,9690976.0,10433.0947265625,4.747792318478201,0.65625
3401,5394968.5,24611.5078125,4.384442228660231,0.375
3402,8122046.0,22957.439453125,4.986655903200658,0.546875
3403,2608059.25,11527.28125,4.830931189641677,0.515625
3404,15939585.0,12312.7998046875,4.722146031496531,0.5
3405,4323836.0,18721.685546875,4.698096730767158,0.59375
3406,5628907.0,13884.41796875,4.6494466161072125,0.53125
3407,7425902.5,-6398.0732421875,4.768897276298393,0.578125
3408,10572404.0,6729.859375,4.841652512266891,0.421875
3409,5903845.0,7857.00244140625,4.477024748096339,0.484375
3410,6270882.0,5435.9697265625,4.4857962618339355,0.578125
3411,6804670.0,15106.1533203125,4.374772254674568,0.453125
3412,6488186.5,7744.10595703125,4.468166623150554,0.421875
3413,2426987.0,18721.666015625,4.632627480884107,0.421875
3414,2218187.5,337.93426513671875,4.713247272778947,0.484375
3415,3296400.75,4697.60400390625,4.426797390295255,0.53125
3416,2331164.25,9285.55078125,4.370272457548703,0.421875
3417,1345731.625,4440.3779296875,4.560531632698119,0.515625
3418,1532490.75,-798.4534912109375,4.62564075193277,0.46875
3419,5212356.5,-6669.51220703125,4.610223490710909,0.4375
3420,7261329.5,-7165.3330078125,4.597593785219071,0.5
3421,7784971.0,-14113.357421875,4.652232725489661,0.5625
3422,3183911.0,-14538.0166015625,4.653688618610187,0.46875
3423,2356468.75,-2208.63134765625,4.894712474445292,0.53125
3424,3295056.0,-13351.99609375,4.740520447763049,0.59375
3425,1628266.5,-1345.166015625,4.479175941100997,0.453125
3426,3544106.0,-4955.208984375,4.2833361270468275,0.46875
3427,1820270.375,-1695.668212890625,4.550453497445546,0.515625
3428,3973759.0,-16300.0927734375,4.358404725451703,0.390625
3429,3612894.25,-13118.2587890625,4.622504289474478,0.453125
3430,1420456.375,-13774.224609375,4.1142459496464925,0.4375
3431,2454925.75,-3597.58056640625,4.9073138676479955,0.59375
3432,4064077.75,-2356.62890625,4.628826075857821,0.484375
3433,1839525.875,-4155.87060546875,4.477076999985772,0.53125
3434,3865617.75,-16247.333984375,4.7244444446224225,0.546875
3435,2728933.25,-15476.8017578125,4.72948947157798,0.328125
3436,6025128.0,-12022.22265625,4.518126167346459,0.5
3437,2847946.25,-17006.6328125,4.8974510411271055,0.5625
3438,1673875.875,-12503.419921875,4.474787578133719,0.484375
3439,838407.0,-19198.001953125,4.557810001286886,0.59375
3440,4270550.0,-9454.248046875,4.552049912077031,0.59375
3441,830658.8125,3688.524169921875,4.307625284951895,0.421875
3442,900910.5,-13964.0830078125,4.31247388673262,0.46875
3443,2390005.5,-4095.41796875,4.613168750232914,0.5
3444,1100295.75,-7233.4189453125,4.141171753518195,0.4375
3445,1685775.625,-9945.689453125,4.652151122257031,0.515625
3446,1097599.0,-16021.296875,4.435627160935721,0.421875
3447,848013.3125,-18530.998046875,4.4458984613659585,0.515625
3448,523889.375,-15852.6513671875,4.44319586023515,0.4375
3449,883960.5625,-25376.740234375,4.597258032514334,0.546875
3450,976331.8125,-12494.0380859375,4.621254614720956,0.46875
3451,887197.25,-17685.689453125,4.306067381592087,0.5
3452,499750.8125,-8757.0673828125,4.629278897020055,0.4375
3453,567873.75,-15356.5986328125,4.603419868285803,0.5625
3454,721474.375,-10367.74609375,4.402630509072047,0.46875
3455,444898.625,-1661.10400390625,4.739212070820512,0.515625
3456,1432051.0,-14619.345703125,4.877120665563359,0.5625
3457,890580.8125,-2043.3447265625,4.590224760789039,0.484375
3458,402364.46875,-2877.306640625,4.786334245212532,0.5
3459,677872.6875,-13476.478515625,4.092696656278779,0.4375
3460,1603963.875,996.02001953125,4.728860349089459,0.59375
3461,1478877.0,-874.8739013671875,4.668977539609233,0.453125
3462,691293.5625,359.873046875,4.470670309893871,0.484375
3463,770602.125,523.003173828125,5.038091690088753,0.5625
3464,815957.125,-7852.94140625,4.927970781122894,0.5625
3465,851731.375,-12080.0546875,4.231235747808892,0.421875
3466,249550.71875,-10349.35546875,5.042455744589861,0.5
3467,596089.9375,-11377.4873046875,4.557687272238428,0.578125
3468,717795.375,-12695.6171875,4.409181163621281,0.515625
3469,261469.46875,-8683.94921875,4.583824619807224,0.484375
3470,247644.28125,-6172.10107421875,4.463292343379444,0.453125
3471,774652.6875,-3724.764892578125,4.346354547094883,0.484375
